date,brand,as_of_date_utc,video_mentions,views,likes,comments,top_channels
2025-09-09,melona,2025-09-09,6,2097,21,4,Mukbangs Be Like;Jahnice Vlog;Александр Чернышев
2025-09-09,milkis,2025-09-09,3,4366,19,0,SahabatSelamanyaTV;gonniels 7881  🇮🇩;☆Milkis ☆
2025-09-09,neoguri,2025-09-09,1,1389,7,0,Orangemiya 오렌지미야
2025-09-09,nongshim,2025-09-09,10,26157,185,3,달려라 버스 Dalida Bus;LCK Tiếng Việt;Ondřej Kruml
2025-09-09,orion choco pie,2025-09-09,3,3165,25,0,marim 012;smeh21vekacom;Stationery Stash Spot 
2025-09-09,otoki,2025-09-09,2,3620,34,0,Nogometna zveza Slovenije;Melissa's Leisures 
2025-09-09,ottogi,2025-09-09,3,3596,284,4,EIKEIKEAT;ryyeoo;Calliah Vlogs
2025-09-09,pepero,2025-09-09,9,25307,2276,136,El lado izquierdo España;FELIX♥️ LOVES ♥️ STAYS;The Sujit vlogs58
2025-09-09,red baron,2025-09-09,6,4474,59,15,Bloo's Self Reliance;petak gemstone pacitan;Raven brickz 
2025-09-09,samyang,2025-09-09,60,148751,8853,223,Nor Ranita;Adi Dharma;Khaira Khafi Daily
2025-09-09,sempio,2025-09-09,3,14208,588,135,Scopri i segreti dei personaggi famosi;IA DETECTIVE ITALIA;Spettegolando
2025-09-09,shin ramen,2025-09-09,12,20526,234,15,Rochelle Cha;annie antonio;Bubble Maan
2025-09-09,toomba,2025-09-09,2,1306,26,0,Rochelle Cha;Shelflifestory
2025-09-09,turtle chips,2025-09-09,1,262,0,0,Borahae Foodie
2025-09-05,bibigo,2025-09-11,0,0,0,0,
2025-09-05,binggrae,2025-09-11,0,0,0,0,
2025-09-05,bristol farms,2025-09-11,0,0,0,0,
2025-09-05,buldak,2025-09-11,0,0,0,0,
2025-09-05,chapagetti,2025-09-11,0,0,0,0,
2025-09-05,chilsung,2025-09-11,0,0,0,0,
2025-09-05,daesang,2025-09-11,0,0,0,0,
2025-09-05,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-05,emart,2025-09-11,0,0,0,0,
2025-09-05,havmor,2025-09-11,0,0,0,0,
2025-09-05,jin ramen,2025-09-11,0,0,0,0,
2025-09-05,jinro,2025-09-11,0,0,0,0,
2025-09-05,kooksoondang,2025-09-11,0,0,0,0,
2025-09-05,kyochon,2025-09-11,0,0,0,0,
2025-09-05,lotte choco pie,2025-09-11,0,0,0,0,
2025-09-05,lotte mart,2025-09-11,0,0,0,0,
2025-09-05,maxim coffee,2025-09-11,0,0,0,0,
2025-09-05,melona,2025-09-11,0,0,0,0,
2025-09-05,milkis,2025-09-11,0,0,0,0,
2025-09-05,neoguri,2025-09-11,0,0,0,0,
2025-09-05,nongshim,2025-09-11,0,0,0,0,
2025-09-05,orion choco pie,2025-09-11,0,0,0,0,
2025-09-05,otoki,2025-09-11,0,0,0,0,
2025-09-05,ottogi,2025-09-11,0,0,0,0,
2025-09-05,pepero,2025-09-11,0,0,0,0,
2025-09-05,pulmuone,2025-09-11,0,0,0,0,
2025-09-05,red baron,2025-09-11,0,0,0,0,
2025-09-05,samyang,2025-09-11,0,0,0,0,
2025-09-05,sempio,2025-09-11,0,0,0,0,
2025-09-05,shin ramen,2025-09-11,0,0,0,0,
2025-09-05,toomba,2025-09-11,0,0,0,0,
2025-09-05,turtle chips,2025-09-11,0,0,0,0,
2025-09-06,bibigo,2025-09-11,0,0,0,0,
2025-09-06,binggrae,2025-09-11,0,0,0,0,
2025-09-06,bristol farms,2025-09-11,0,0,0,0,
2025-09-06,buldak,2025-09-11,0,0,0,0,
2025-09-06,chapagetti,2025-09-11,0,0,0,0,
2025-09-06,chilsung,2025-09-11,0,0,0,0,
2025-09-06,daesang,2025-09-11,0,0,0,0,
2025-09-06,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-06,emart,2025-09-11,0,0,0,0,
2025-09-06,havmor,2025-09-11,0,0,0,0,
2025-09-06,jin ramen,2025-09-11,0,0,0,0,
2025-09-06,jinro,2025-09-11,0,0,0,0,
2025-09-06,kooksoondang,2025-09-11,0,0,0,0,
2025-09-06,kyochon,2025-09-11,0,0,0,0,
2025-09-06,lotte choco pie,2025-09-11,0,0,0,0,
2025-09-06,lotte mart,2025-09-11,0,0,0,0,
2025-09-06,maxim coffee,2025-09-11,0,0,0,0,
2025-09-06,melona,2025-09-11,0,0,0,0,
2025-09-06,milkis,2025-09-11,0,0,0,0,
2025-09-06,neoguri,2025-09-11,0,0,0,0,
2025-09-06,nongshim,2025-09-11,0,0,0,0,
2025-09-06,orion choco pie,2025-09-11,0,0,0,0,
2025-09-06,otoki,2025-09-11,0,0,0,0,
2025-09-06,ottogi,2025-09-11,0,0,0,0,
2025-09-06,pepero,2025-09-11,0,0,0,0,
2025-09-06,pulmuone,2025-09-11,0,0,0,0,
2025-09-06,red baron,2025-09-11,0,0,0,0,
2025-09-06,samyang,2025-09-11,0,0,0,0,
2025-09-06,sempio,2025-09-11,0,0,0,0,
2025-09-06,shin ramen,2025-09-11,0,0,0,0,
2025-09-06,toomba,2025-09-11,0,0,0,0,
2025-09-06,turtle chips,2025-09-11,0,0,0,0,
2025-09-07,bibigo,2025-09-11,0,0,0,0,
2025-09-07,binggrae,2025-09-11,0,0,0,0,
2025-09-07,bristol farms,2025-09-11,0,0,0,0,
2025-09-07,buldak,2025-09-11,0,0,0,0,
2025-09-07,chapagetti,2025-09-11,0,0,0,0,
2025-09-07,chilsung,2025-09-11,0,0,0,0,
2025-09-07,daesang,2025-09-11,0,0,0,0,
2025-09-07,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-07,emart,2025-09-11,0,0,0,0,
2025-09-07,havmor,2025-09-11,0,0,0,0,
2025-09-07,jin ramen,2025-09-11,0,0,0,0,
2025-09-07,jinro,2025-09-11,0,0,0,0,
2025-09-07,kooksoondang,2025-09-11,0,0,0,0,
2025-09-07,kyochon,2025-09-11,0,0,0,0,
2025-09-07,lotte choco pie,2025-09-11,0,0,0,0,
2025-09-07,lotte mart,2025-09-11,0,0,0,0,
2025-09-07,maxim coffee,2025-09-11,0,0,0,0,
2025-09-07,melona,2025-09-11,0,0,0,0,
2025-09-07,milkis,2025-09-11,0,0,0,0,
2025-09-07,neoguri,2025-09-11,0,0,0,0,
2025-09-07,nongshim,2025-09-11,0,0,0,0,
2025-09-07,orion choco pie,2025-09-11,0,0,0,0,
2025-09-07,otoki,2025-09-11,0,0,0,0,
2025-09-07,ottogi,2025-09-11,0,0,0,0,
2025-09-07,pepero,2025-09-11,0,0,0,0,
2025-09-07,pulmuone,2025-09-11,0,0,0,0,
2025-09-07,red baron,2025-09-11,0,0,0,0,
2025-09-07,samyang,2025-09-11,0,0,0,0,
2025-09-07,sempio,2025-09-11,0,0,0,0,
2025-09-07,shin ramen,2025-09-11,0,0,0,0,
2025-09-07,toomba,2025-09-11,0,0,0,0,
2025-09-07,turtle chips,2025-09-11,0,0,0,0,
2025-09-08,bibigo,2025-09-11,0,0,0,0,
2025-09-08,binggrae,2025-09-11,0,0,0,0,
2025-09-08,bristol farms,2025-09-11,0,0,0,0,
2025-09-08,buldak,2025-09-11,0,0,0,0,
2025-09-08,chapagetti,2025-09-11,0,0,0,0,
2025-09-08,chilsung,2025-09-11,0,0,0,0,
2025-09-08,daesang,2025-09-11,0,0,0,0,
2025-09-08,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-08,emart,2025-09-11,0,0,0,0,
2025-09-08,havmor,2025-09-11,0,0,0,0,
2025-09-08,jin ramen,2025-09-11,0,0,0,0,
2025-09-08,jinro,2025-09-11,0,0,0,0,
2025-09-08,kooksoondang,2025-09-11,0,0,0,0,
2025-09-08,kyochon,2025-09-11,0,0,0,0,
2025-09-08,lotte choco pie,2025-09-11,0,0,0,0,
2025-09-08,lotte mart,2025-09-11,0,0,0,0,
2025-09-08,maxim coffee,2025-09-11,0,0,0,0,
2025-09-08,melona,2025-09-11,0,0,0,0,
2025-09-08,milkis,2025-09-11,0,0,0,0,
2025-09-08,neoguri,2025-09-11,0,0,0,0,
2025-09-08,nongshim,2025-09-11,0,0,0,0,
2025-09-08,orion choco pie,2025-09-11,0,0,0,0,
2025-09-08,otoki,2025-09-11,0,0,0,0,
2025-09-08,ottogi,2025-09-11,0,0,0,0,
2025-09-08,pepero,2025-09-11,0,0,0,0,
2025-09-08,pulmuone,2025-09-11,0,0,0,0,
2025-09-08,red baron,2025-09-11,0,0,0,0,
2025-09-08,samyang,2025-09-11,0,0,0,0,
2025-09-08,sempio,2025-09-11,0,0,0,0,
2025-09-08,shin ramen,2025-09-11,0,0,0,0,
2025-09-08,toomba,2025-09-11,0,0,0,0,
2025-09-08,turtle chips,2025-09-11,0,0,0,0,
2025-09-09,bibigo,2025-09-11,10,17822,1231,27,조율킹;사왜사TV ;Chuck Chews
2025-09-09,binggrae,2025-09-11,3,222051,5530,45,Jon's Snacking Time; OR 语音控制室;K FOOD FIGHTERS
2025-09-09,bristol farms,2025-09-11,0,0,0,0,
2025-09-09,buldak,2025-09-11,175,1326053,41609,771,Jiny Maeng;Khawar Ashor;aimschia
2025-09-09,chapagetti,2025-09-11,3,3190,34,2,Onigiri 2407;Tasty Combos;GG AI ASMR SOUND
2025-09-09,chilsung,2025-09-11,1,11,1,0,Hendra Novi
2025-09-09,daesang,2025-09-11,2,21278,903,7,JONGSUKNEWSS;VALOR BANGPINK (AB)
2025-09-09,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-09,emart,2025-09-11,5,1638,12,2,Nt Sen;Hyland_ Bé Hai nhà phố HCM.;Buyer's Guide HQ
2025-09-09,havmor,2025-09-11,3,1847,41,1,Smiley2023;Nilam ice dish Gola 1;Cravora
2025-09-09,jin ramen,2025-09-11,6,11719,889,9,EIKEIKEAT;ArcadeSenseiLive;YUM Eating Mukbang
2025-09-09,jinro,2025-09-11,1,1201,8,1,pen sophanny
2025-09-09,kooksoondang,2025-09-11,1,4,1,0,Larin Gracie
2025-09-09,kyochon,2025-09-11,1,1534,24,0,Yongry
2025-09-09,lotte choco pie,2025-09-11,10,41311,274,2,YUM YUM CHOCOLATE ;Nandhini Vlogs;Avinash Patel
2025-09-09,lotte mart,2025-09-11,8,4173,37,0,LOTTE MART Indonesia;Alsayda humairah;Keluarga Wandira
2025-09-09,maxim coffee,2025-09-11,0,0,0,0,
2025-09-09,melona,2025-09-11,6,2999,37,6,Mukbangs Be Like;Jahnice Vlog;Александр Чернышев
2025-09-09,milkis,2025-09-11,3,6670,27,0,SahabatSelamanyaTV;gonniels 7881  🇮🇩;☆Milkis ☆
2025-09-09,neoguri,2025-09-11,1,1451,11,0,Orangemiya 오렌지미야
2025-09-09,nongshim,2025-09-11,10,68817,399,4,달려라 버스 Dalida Bus;LCK Tiếng Việt;Ondřej Kruml
2025-09-09,orion choco pie,2025-09-11,3,5227,40,0,marim 012;smeh21vekacom;Stationery Stash Spot 
2025-09-09,otoki,2025-09-11,2,3850,35,0,Nogometna zveza Slovenije;Melissa's Leisures 
2025-09-09,ottogi,2025-09-11,3,10806,859,6,EIKEIKEAT;ryyeoo;Calliah Vlogs
2025-09-09,pepero,2025-09-11,9,43902,3439,186,El lado izquierdo España;FELIX♥️ LOVES ♥️ STAYS;The Sujit vlogs58
2025-09-09,pulmuone,2025-09-11,0,0,0,0,
2025-09-09,red baron,2025-09-11,6,3558,55,26,Bloo's Self Reliance;petak gemstone pacitan;TRFxSeries
2025-09-09,samyang,2025-09-11,60,307795,21746,343,Nor Ranita;Adi Dharma;Khaira Khafi Daily
2025-09-09,sempio,2025-09-11,3,23323,832,179,Scopri i segreti dei personaggi famosi;IA DETECTIVE ITALIA;Spettegolando
2025-09-09,shin ramen,2025-09-11,12,52227,399,31,Rochelle Cha;Bubble Maan;FloriaVibes
2025-09-09,toomba,2025-09-11,2,2397,54,0,Rochelle Cha;Shelflifestory
2025-09-09,turtle chips,2025-09-11,1,241,0,0,Borahae Foodie
2025-09-10,bibigo,2025-09-11,0,0,0,0,
2025-09-10,binggrae,2025-09-11,0,0,0,0,
2025-09-10,bristol farms,2025-09-11,0,0,0,0,
2025-09-10,buldak,2025-09-11,0,0,0,0,
2025-09-10,chapagetti,2025-09-11,0,0,0,0,
2025-09-10,chilsung,2025-09-11,0,0,0,0,
2025-09-10,daesang,2025-09-11,0,0,0,0,
2025-09-10,dongwon tuna,2025-09-11,0,0,0,0,
2025-09-10,emart,2025-09-11,0,0,0,0,
2025-09-10,havmor,2025-09-11,0,0,0,0,
2025-09-10,jin ramen,2025-09-11,0,0,0,0,
2025-09-10,jinro,2025-09-11,0,0,0,0,
2025-09-10,kooksoondang,2025-09-11,0,0,0,0,
2025-09-10,kyochon,2025-09-11,0,0,0,0,
2025-09-10,lotte choco pie,2025-09-11,0,0,0,0,
2025-09-10,lotte mart,2025-09-11,0,0,0,0,
2025-09-10,maxim coffee,2025-09-11,0,0,0,0,
2025-09-10,melona,2025-09-11,0,0,0,0,
2025-09-10,milkis,2025-09-11,0,0,0,0,
2025-09-10,neoguri,2025-09-11,0,0,0,0,
2025-09-10,nongshim,2025-09-11,0,0,0,0,
2025-09-10,orion choco pie,2025-09-11,0,0,0,0,
2025-09-10,otoki,2025-09-11,0,0,0,0,
2025-09-10,ottogi,2025-09-11,0,0,0,0,
2025-09-10,pepero,2025-09-11,0,0,0,0,
2025-09-10,pulmuone,2025-09-11,0,0,0,0,
2025-09-10,red baron,2025-09-11,0,0,0,0,
2025-09-10,samyang,2025-09-11,0,0,0,0,
2025-09-10,sempio,2025-09-11,0,0,0,0,
2025-09-10,shin ramen,2025-09-11,0,0,0,0,
2025-09-10,toomba,2025-09-11,0,0,0,0,
2025-09-10,turtle chips,2025-09-11,0,0,0,0,
2025-09-11,bibigo,2025-09-11,5,2699,157,1,사왜사TV ;KRiSTiNAJAY;Văn Nhân
2025-09-11,binggrae,2025-09-11,1,271,3,2,K FOOD FIGHTERS
2025-09-11,bristol farms,2025-09-11,1,386,5,0,Cat
2025-09-11,buldak,2025-09-11,180,384038,12088,532,떵개떵;Curious2Know;Janie DeVours
2025-09-11,chapagetti,2025-09-11,2,1425,17,2,Yunkong윤콩;Eat With Kitten Kitten Li
2025-09-11,chilsung,2025-09-11,0,0,0,0,
2025-09-11,daesang,2025-09-11,2,969,33,0,Justinseagulpaprika97;nitin vlogr
2025-09-11,dongwon tuna,2025-09-11,1,5123,0,64,동원F&B(Dongwon)
2025-09-11,emart,2025-09-11,13,3484,29,2,HỮU MỸ ĐỖ;Nancy Lee;E-MART
2025-09-11,havmor,2025-09-11,4,1428,26,2,Havmor Ice Cream;ITACHI UCHIHA 078;TRNDKB
2025-09-11,jin ramen,2025-09-11,4,2835,21,6,GEORGETOWN1;K-Food Note;Its_ShrAsti🌏
2025-09-11,jinro,2025-09-11,7,288,14,2,ANGGIA GIRA;Colors Craft Corner;TheUndergarmentAnimations
2025-09-11,kooksoondang,2025-09-11,0,0,0,0,
2025-09-11,kyochon,2025-09-11,0,0,0,0,
