video_id,as_of_date_utc,viewCount,likeCount,commentCount
VPXWLnI8gfk,2025-09-10,53,0,0
ZSSUHxOZFkw,2025-09-10,533,5,0
o-Y6J1-ZAII,2025-09-10,34632,1131,0
ZYIkveCuUDc,2025-09-10,1194,4,0
enEcL9AhH8w,2025-09-10,4,0,0
n2RUpB07fJg,2025-09-10,911,8,2
ZOL0E8B3lsg,2025-09-10,0,0,0
BIRSwNKUQLo,2025-09-10,15,1,0
5dMQOOuKwOo,2025-09-10,7,3,0
MnlITZsFcfk,2025-09-10,104365,1668,98
VxoXGKXsx-E,2025-09-10,57,2,1
gF1ryFZD6Pk,2025-09-10,2367,111,9
QwlcGPXJOCs,2025-09-10,66335,428,28
Ve9hhjlD-iU,2025-09-10,425,1,0
0Ss9UaqdfZ0,2025-09-10,400,1,3
ZKII9TUXJfI,2025-09-10,124,2,0
AEbd8A-7Zn0,2025-09-10,132,0,0
ywWDZYF0zic,2025-09-10,1805,6,0
0KBVz7QM79Q,2025-09-10,1624,18,1
arVEjCyVrqc,2025-09-10,17,0,0
ZWuysJ0c9AY,2025-09-10,14196,76,0
2LGyB3rAZv0,2025-09-10,30010,119,0
ODrgv2LZnIo,2025-09-10,11,2,0
mUB4dAXXmLI,2025-09-10,286,4,3
mU2QYETAdxY,2025-09-10,8582,307,0
-Oz61iLVfcM,2025-09-10,3,0,0
4bfi-dABLjg,2025-09-10,114663,3130,230
kw7Sd5VkjsY,2025-09-10,5866,423,0
8OI45zgfSnY,2025-09-10,1683,15,0
glHgMWh39n4,2025-09-10,24312,185,3
PFxgrLiQjSc,2025-09-10,4450,234,0
3dqe7K3bjHs,2025-09-10,1042,11,2
_Tlxoo_CoF8,2025-09-10,773,3,2
UFQ9lALhzcI,2025-09-10,1061,15,4
D0cZS_aCODc,2025-09-10,4478,29,4
W462DKT6WwA,2025-09-10,23370,1325,22
9pKDviozZpw,2025-09-10,940,8,0
rOl6LYP-sEE,2025-09-10,2423,19,0
Ez-KcbqtYtw,2025-09-10,1888,0,1
mARRGNwLhy8,2025-09-10,99,2,0
KdlMHF0uMfM,2025-09-10,1175,22,1
5zVqwTWgKxM,2025-09-10,70,2,0
F3I1Nz4-8PA,2025-09-10,480,130,131
_fiswxdKzrM,2025-09-10,1488,14,2
ZFVLmOo8hEY,2025-09-10,1083,6,2
1AO3Um5Cdlk,2025-09-10,5,0,0
neKcyLtCpK0,2025-09-10,318682,6623,37
CnWiwL6smg4,2025-09-10,216,1,0
rZw7cV1wZbc,2025-09-10,967,13,0
l43i735p8zQ,2025-09-10,2,0,0
9xFA4A_vhZo,2025-09-10,277,2,0
wBq_hvpAM5w,2025-09-10,2849,25,0
b0DKDfkU82Y,2025-09-10,6247,59,5
90Wz_nKE32c,2025-09-10,33138,193,4
3cLgIAgPguE,2025-09-10,1,0,0
949IWBZDzWY,2025-09-10,1131,89,30
1QVVOWG3Mkg,2025-09-10,156,0,2
msmbSnlPj7c,2025-09-10,737,16,0
qX6m8EuEhUI,2025-09-10,1145,8,0
MKh1QU8z9Kg,2025-09-10,6603,57,9
1PGXT0cp0OQ,2025-09-10,1,2,0
nPpLC5t4FxE,2025-09-10,1815,12,0
gSEfnMfBTmw,2025-09-10,10,1,1
A5epxh4Y0js,2025-09-10,796,2,1
d9HNrQtXG4A,2025-09-10,39,6,0
uUnrYs6gKfM,2025-09-10,28139,392,1
xkad71HRxIE,2025-09-10,24,1,0
hcq2QYWNO1Y,2025-09-10,3,0,0
hRCHPdeVoeA,2025-09-10,970,4,0
IcVdya0IU8U,2025-09-10,16,0,0
EIFUex2Aw3w,2025-09-10,8,0,0
pfwXMCHr74s,2025-09-10,118,2,1
GTz47gbd08U,2025-09-10,16,0,0
6CwAV87clqE,2025-09-10,692,7,0
KUPbLpLaCiI,2025-09-10,2642,102,1
ZPDxMetGuqQ,2025-09-10,1947,42,0
A9GiJ4s6xB4,2025-09-10,114,25,0
AfBQEF7Aarw,2025-09-10,469,1,0
R3lT0G3ZcZU,2025-09-10,608,34,2
iA8altwAO2s,2025-09-10,747,0,1
KC95H05ptYw,2025-09-10,6691,263,2
L-3mRcoNrjk,2025-09-10,76996,867,3
6JmByMaaLuU,2025-09-10,617,13,0
hUFId6_onYA,2025-09-10,24,11,3
8J9M42RM8zU,2025-09-10,3,0,0
kVQ5Ry8-duc,2025-09-10,477,2,0
xgtL1pxDNi0,2025-09-10,32,1,0
d5i61r_14eM,2025-09-10,11136,1438,25
F54aFhsdwbA,2025-09-10,630,17,1
Xa4zt-nrVtM,2025-09-10,1,0,0
IKeWFPjixHc,2025-09-10,9114,221,5
mOI-8HB3324,2025-09-10,1429,10,0
R8703a2725g,2025-09-10,104,1,0
CS8GbnF6YfY,2025-09-10,15,1,2
FGMEU6TQu1g,2025-09-10,0,0,0
be68NhDXt0Y,2025-09-10,1002,17,3
fQYrlTqGKq4,2025-09-10,5,3,0
K6SkZeTZ-8E,2025-09-10,1654,17,1
yIkkjV82U5w,2025-09-10,0,0,0
nKa2-dvMUA4,2025-09-10,4,0,0
OYDAbc5Hbqk,2025-09-10,1782,18,0
q-M3gG18rQs,2025-09-10,4,1,0
s85PsSNlBfU,2025-09-10,29530,741,5
XRlDv6zHQf4,2025-09-10,4909,47,3
S0vll38pnG0,2025-09-10,1478,25,4
VORd6QDnpZk,2025-09-10,1065,0,0
ae9dSSWs0Zw,2025-09-10,25156,881,18
dmjxPMYNTLI,2025-09-10,1075,6,0
kPvtseFBXLM,2025-09-10,1660,0,0
48WcmSRw-mU,2025-09-10,1,0,0
vD-zitqVpNg,2025-09-10,3,0,0
2d1Wxclf-_w,2025-09-10,1,0,0
eTnrVUf3m5g,2025-09-10,2458,20,1
TKFL_oEk9ko,2025-09-10,1452,25,1
ulBnl1Tpiz8,2025-09-10,1648,12,0
x9AiafAMAMY,2025-09-10,202,4,2
-fctryg0TJU,2025-09-10,306,0,0
wiyjrcX4hh0,2025-09-10,17,1,0
g-1-i71C7lE,2025-09-10,2,0,0
iPm9orvsgfo,2025-09-10,1164,9,0
wojNu84IpXs,2025-09-10,2172,22,2
BdK-YU1MTC8,2025-09-10,2441,50,1
X6Tp5JdDc7Y,2025-09-10,0,0,0
Qt7sZL6cjvw,2025-09-10,2087,16,4
Xpn_ATzYRkI,2025-09-10,4,0,0
hFOwgDwCejA,2025-09-10,66,5,7
mXSdQtvqFMw,2025-09-10,22656,527,6
mDXDk1IHKcQ,2025-09-10,1375,69,8
7HX3X2QmbOo,2025-09-10,16,2,2
rGZqDoZL7k8,2025-09-10,10396,43,4
aU2pHE2lfm4,2025-09-10,1422,11,0
EhgH11MXkJc,2025-09-10,1,0,0
YarQb27ZkOM,2025-09-10,1735,18,0
nQBg0JveTFI,2025-09-10,2110,26,0
dcTIOerFRf4,2025-09-10,1092,21,5
ja5It9BqyEw,2025-09-10,43,8,2
LVUlAiDoqbE,2025-09-10,3992,423,67
0K1UrWtzQos,2025-09-10,1386,16,0
r77K_uZxNBI,2025-09-10,1795,40,2
JBIedbUKAUg,2025-09-10,0,0,0
UMjBDlwjhF8,2025-09-10,15,0,0
2X0sqXUUiwA,2025-09-10,18,2,0
0X0sAyQ3anI,2025-09-10,1406,33,3
32WRY2b3orU,2025-09-10,2,0,0
EEv0n5mmjbE,2025-09-10,7785,0,2
FOdi_S_6ULE,2025-09-10,6,0,0
jDEGiLVsQcE,2025-09-10,5051,51,0
l1o5w_UUX20,2025-09-10,0,0,0
RectUxSxfkI,2025-09-10,25218,413,3
9HzbBxnsA5o,2025-09-10,24,11,0
JJvRRRp8-UE,2025-09-10,218,2,0
Cc_TZ0kBPqs,2025-09-10,198,24,14
C52zB0wUfxY,2025-09-10,1228,42,1
K-YUsJjxBVw,2025-09-10,538,3,0
y7PoHf03dXk,2025-09-10,1880,12,2
DparCIk4pHc,2025-09-10,1992,12,0
rvSZJWUsU2I,2025-09-10,1746,16,2
877xdB2eU8o,2025-09-10,730,27,0
jzoV0bp88NE,2025-09-10,4,2,0
Gzb1cFQf8Rk,2025-09-10,2119,30,1
nElF8JZ1EVE,2025-09-10,1523,12,2
fA6W_jj3d-Q,2025-09-10,6033,135,4
guMZOb6OaSk,2025-09-10,16,2,0
rp4TB-fc3VM,2025-09-10,3106,7,0
qrt_QmgQiUo,2025-09-10,1436,24,0
9fdGMYB4oiA,2025-09-10,1587,35,0
i12cQhg2OA4,2025-09-10,55,2,0
GoHyqFQzBWc,2025-09-10,232,28,0
-o1fbdTYKCM,2025-09-10,1759,18,0
5fz-2YJlxeQ,2025-09-10,2958,38,0
fGnY5QWBXm4,2025-09-10,5,1,0
xXea84ne1aM,2025-09-10,865,0,17
k2JZD82deIY,2025-09-10,93,6,0
1SlJ8bpGqMk,2025-09-10,12624,480,10
jq9VxYNDWQg,2025-09-10,1784,15,0
cziqYCsysQI,2025-09-10,1,0,0
IOqlKjnEIx4,2025-09-10,10,0,2
m2eBer1T6UU,2025-09-10,229,3,0
rywgc4taKxE,2025-09-10,1243,30,3
sGB8oU9c1CE,2025-09-10,38,0,0
XuU_ISuYe3M,2025-09-10,22067,263,10
-HL5pCsSenA,2025-09-10,10,0,0
EJ9VezoZaRY,2025-09-10,1989,11,0
YK0yixApqkc,2025-09-10,1087,15,0
sqYmC3zzQuY,2025-09-10,80,10,2
ffYHnf35fUg,2025-09-10,4,2,0
az6aiL8mRJU,2025-09-10,187,50,24
qk28HvQtkGE,2025-09-10,0,0,0
11fkl3G4jBc,2025-09-10,9939,87,0
EXeZF7xSQbo,2025-09-10,23936,540,11
vmXW87UxjAE,2025-09-10,19415,0,8
CfnvwaYZHC4,2025-09-10,2,0,0
5WD5RuEsqQE,2025-09-10,12809,54,0
TLSVZY8BwCA,2025-09-10,1780,10,0
f2GalZ7Fs4k,2025-09-10,877,11,0
Wq-LALwcwFQ,2025-09-10,4,0,0
Ep4V1fPf5GA,2025-09-10,3,1,0
fiIJnFggxY0,2025-09-10,196,0,0
JjTDmvf7Yog,2025-09-10,4,0,0
9nCSfw_gWUo,2025-09-10,20495,121,1
71j2oFBiQgA,2025-09-10,0,0,0
4hdY-y1_BiE,2025-09-10,99866,400,0
NsYXDWBa-qY,2025-09-10,27,2,0
yVIpKu7n9NQ,2025-09-10,37,1,0
vF9hhfCGWz8,2025-09-10,156,3,0
kVBL67JKhxc,2025-09-10,100,3,1
OwPZc-GRTDA,2025-09-10,64,12,4
FLeH_SniVuU,2025-09-10,10,0,0
pArO68SD1VU,2025-09-10,432,5,0
BjQIsl8F43s,2025-09-10,113459,10389,92
QoykZQGLsHI,2025-09-10,7,0,0
0XI3AO05Lzk,2025-09-10,16,1,0
kAcodh_maRE,2025-09-10,11669,89,0
-lpiSvKA5CA,2025-09-10,28,0,0
qvjTgVCfTu0,2025-09-10,1,0,0
RjvsDUz9z7I,2025-09-10,3,3,0
ZxVByu9OYu8,2025-09-10,38,2,0
atX4xwXeEIw,2025-09-10,7,0,0
fd7wg-jb7wg,2025-09-10,606,4,0
N4d90gJHjgw,2025-09-10,69,0,0
oJxDUtbvybM,2025-09-10,12,1,0
mJEsJM4yODI,2025-09-10,14,0,0
IsUdsDgF9is,2025-09-10,3176,336,0
Uou3M6rUHkQ,2025-09-10,53,0,0
1gQk0yionKc,2025-09-10,1212,8,0
GMtAC58kYeI,2025-09-10,0,0,0
p112yWTs-3U,2025-09-10,1608,8,0
GD2Esnh82Zw,2025-09-10,7,0,0
_lpfMc5evKY,2025-09-10,4,0,0
64f48EcocW0,2025-09-10,38731,184,1
7PLWGFM7Y0Q,2025-09-10,1406,18,0
xGKPBJLlhn0,2025-09-10,284475,2121,17
Uu9SHSsBAUQ,2025-09-10,157,2,0
G_jCan2pXeE,2025-09-10,0,0,0
y30lSTN2d6Q,2025-09-10,1163,13,0
lOFwATQugXI,2025-09-10,1,0,0
CGg3d-kFiEg,2025-09-10,757,1,0
faRtY6Tes9I,2025-09-10,1686,15,0
OcmNlokDkQQ,2025-09-10,1685,36,4
0NYFpVbDNQY,2025-09-10,18724,453,8
Lr3_l8yPFd0,2025-09-10,3062,25,2
i3pNFVeqXWs,2025-09-10,12763,60,0
5TI5HkGpMzQ,2025-09-10,3083,41,0
g9gKpmsBDhs,2025-09-10,3408,25,1
j4_1att-kuU,2025-09-10,1,1,0
I2yPYMJfiH4,2025-09-10,2069,53,23
mI9Oc24eUg4,2025-09-10,2310,18,2
jazGrm1YFFo,2025-09-10,23637,0,27
Di7YraeOqOU,2025-09-10,3645,82,4
g4z6m2bm-0U,2025-09-10,13002,335,2
LTo5SdTquH0,2025-09-10,1949,26,6
BkGvQM9Wvvo,2025-09-10,14815,465,6
Y3TaiRae6xs,2025-09-10,7341,61,1
Wp0lsb3aXpY,2025-09-10,87,1,0
05l1DDZA8co,2025-09-10,1115,8,0
hayXBEfdcuw,2025-09-10,402,35,12
DAKVpOepnDY,2025-09-10,0,0,0
At5aEVawoTY,2025-09-10,4,0,0
IbinpcIKPiw,2025-09-10,453,6,0
qeN8tXjq3NE,2025-09-10,1810,8,0
kEOZTgSkOqY,2025-09-10,12,1,0
Tl7i3dReCBI,2025-09-10,4,0,0
qIhT9ChSQxI,2025-09-10,1559,19,0
CnFhOHId3RI,2025-09-10,377,13,11
L9TR1E1T5RE,2025-09-10,32,5,1
BZz25AUyGSw,2025-09-10,1671,20,3
eOzKJT_0rDE,2025-09-10,28653,804,24
1P84pY5b7-w,2025-09-10,35255,437,11
nM1Pbef-N8U,2025-09-10,1399,79,6
5vVxEvBtBIY,2025-09-10,57,7,5
rW0jLtTtUXI,2025-09-10,468,12,0
Y9ToeiFb5WY,2025-09-10,636,58,7
o5bWqpF7k5I,2025-09-10,1289,13,2
ZEoouUerJE8,2025-09-10,0,0,0
1ZvnniPlkq4,2025-09-10,13,1,0
4TDiW3J7kEE,2025-09-10,53279,14654,96
JIVciuIm-04,2025-09-10,1402,8,1
Anp9V_bFoG4,2025-09-10,0,0,0
Nw8PLlNIguM,2025-09-10,127,3,0
GRXeePJ4oUo,2025-09-10,342,5,3
ZA8cYHDD0KM,2025-09-10,327743,9309,29
PFeEBkIQuLE,2025-09-10,1594,7,0
UIySVuvsFZE,2025-09-10,4,1,0
R55VJ56ZADI,2025-09-10,0,0,0
lXsQP0TrY_E,2025-09-10,1380,18,0
APMreqCZ5dc,2025-09-10,1012,9,0
4XV6zjzjZ10,2025-09-10,145,1,0
G-9Ov-67T8E,2025-09-10,2,0,0
XzJ1ihDnk0o,2025-09-10,1563,6,0
p8LTXseshRk,2025-09-10,844,11,1
EB7pZp9r4Is,2025-09-10,3,1,0
j5Cy7wFDtdE,2025-09-10,1406,7,0
xK1KaxYxrqM,2025-09-10,247,0,0
W4QkIUJHQW0,2025-09-10,1968,0,0
Vj7IB1dpSuE,2025-09-10,1159,19,1
dG1Ni4TF-90,2025-09-10,838,4,0
i8iI6nd4j1Y,2025-09-10,67,13,0
GASh7FJTiKQ,2025-09-10,2071,13,1
drEYigUXyNA,2025-09-10,15,2,1
f4yRP6p7e1s,2025-09-10,2,0,0
SDo_FicOWX0,2025-09-10,63,5,0
2jm4dUvWv4w,2025-09-10,2974,51,0
79nDQ3sU_i8,2025-09-10,2871,34,0
qI_E_-XmxSk,2025-09-10,114,1,0
9Cc_L56P8uQ,2025-09-10,40,3,0
pntKy1dw274,2025-09-10,0,0,0
IB75BKuRSNY,2025-09-10,493,2,0
aagdTsuB_Ts,2025-09-10,17552,225,0
gzpTNWDipak,2025-09-10,17,3,0
D_ib1EHY5Sk,2025-09-10,1399,10,0
IQUizKeUAek,2025-09-10,5,0,0
bx2UjTvr9o4,2025-09-10,1,1,0
G4O4UGHuCgs,2025-09-10,0,0,0
zQRDNV21H20,2025-09-10,1184,15,0
wMUhX9YhEZc,2025-09-10,113,6,4
1vtpkL17Ycw,2025-09-10,6873,31,0
_UvwQwFGEuA,2025-09-10,625,10,2
vPy46d61ZlQ,2025-09-10,212,5,4
2HRzzCJyu6k,2025-09-10,2540,82,0
BQnw45AyESo,2025-09-10,25,5,0
ukoLEi5mqhg,2025-09-10,13,0,0
G9DBNkZRTeA,2025-09-10,26636,976,33
kQvBCTn1ejo,2025-09-10,1554,13,4
K87adEh1K8E,2025-09-10,3777,415,9
TcXI-dD6H54,2025-09-10,820,9,0
KGW-ANrVw1k,2025-09-10,568,6,0
xqeSZ8Gl6k0,2025-09-10,6,0,0
BS8CvdFPDqA,2025-09-10,570,2,0
19ORxgVqmM4,2025-09-10,2392,31,0
DFP9nKdXO40,2025-09-10,894,35,1
gDjST-FXD-o,2025-09-10,0,0,0
UoGuvfV9KX0,2025-09-10,1406,36,0
A9jGTq_pN0M,2025-09-10,580,40,8
O1xkU1ULY4w,2025-09-10,1411,9,1
PATO1Pxu_Uk,2025-09-10,20345,174,0
hH70JqU-0gI,2025-09-10,625,6,0
jH-0fki_yFs,2025-09-10,28485,155,0
LVSuUesTrRw,2025-09-10,1159,10,0
RvGIlfgiYcM,2025-09-10,986,15,6
OJWNW_zHGK4,2025-09-10,11,0,0
JPWWtNufpwg,2025-09-10,345,7,0
Gw3Cp_u-Ksw,2025-09-10,4,1,0
rNZUUEob00o,2025-09-10,6,1,0
_CYGSYhOsR8,2025-09-10,174,1,0
U-CVzBKyTtg,2025-09-10,1351,48,17
NHeWCM-PVeY,2025-09-10,11708,0,1
gXSgYGAmF28,2025-09-10,867,9,0
y7pj54ygGng,2025-09-10,270,3,0
KO_Pc-Mf7Hk,2025-09-10,667,3,0
mr_IoVaumKA,2025-09-10,2,0,0
uUs938sjBgk,2025-09-10,1737,5,2
7OT-RQiGpgk,2025-09-10,5,1,0
B4RjOyCft1Q,2025-09-10,1927,20,0
o78hX6SekdY,2025-09-10,0,0,0
Y2nrHJVIQN8,2025-09-10,2,0,0
R8YqAhG1UxI,2025-09-10,30303,599,6
icKKt_gq0V8,2025-09-10,13882,301,0
TN5wF6wovaw,2025-09-10,1687,15,1
vI8Vk7J_0X0,2025-09-10,13921,440,3
7t3qdGSgQs4,2025-09-10,40,4,0
LkQjitoWhTo,2025-09-10,41,0,0
_jZXIpz4GdA,2025-09-10,4546,29,2
y7qtgwkQ5Zg,2025-09-10,7460,692,1
S5Lv5N3f00o,2025-09-10,4,0,0
ZSBKWOD6aEE,2025-09-10,1529076,51418,629
38oCW_x-Uws,2025-09-10,3076,37,0
19RDX5jaMFc,2025-09-10,1002,8,0
OT0lNmLaukY,2025-09-10,977,14,2
jizYl8qItVE,2025-09-10,2,0,0
bKOEWxBp3Bc,2025-09-10,6669,28,0
9dAZCQ3kGnE,2025-09-10,83,9,0
jBfcmlS1E5w,2025-09-10,19109,1570,18
0pyx7voENzM,2025-09-10,9,2,1
HbpYwJh1xB4,2025-09-10,11,2,2
nYQLUhPctKQ,2025-09-10,12620,110,0
YVS4S4YzlLg,2025-09-10,11870,56,0
KJGBJyntcl0,2025-09-10,33,3,0
brTOGNslEQI,2025-09-10,600,24,0
SnEtXKxox90,2025-09-10,1414,9,1
-T3J7a4ramg,2025-09-10,2708,58,1
EBCCdJDSdxo,2025-09-10,125,1,0
a9vrigsX4DA,2025-09-10,0,0,0
3BABzsl2SUo,2025-09-10,4,0,0
2jtTipKNE7Y,2025-09-10,29791,535,2
i523Zwyp8LY,2025-09-10,7,0,0
plnOtjZzv4A,2025-09-10,3759,42,8
a7wah9AmU5E,2025-09-10,327,3,0
g8pHsrqQ_vM,2025-09-10,1475,8,0
NyY089ewh3g,2025-09-10,658,0,1
YIbAVA-vb6Q,2025-09-10,23,0,0
fgNrk-jkMtM,2025-09-10,6630,73,0
j9RHAHuBAJ8,2025-09-10,1226,0,6
S1b5SIF7mso,2025-09-10,176,0,0
jVn146MYCFM,2025-09-10,31,1,0
pYzJgW24SRE,2025-09-10,30886,748,5
pkpy_4caM1w,2025-09-10,1675,12,1
CrPjE_4DTjQ,2025-09-10,18221,5924,108
RLXGcvUDaFo,2025-09-10,2287,44,1
rYiWK3rVo5c,2025-09-10,17,4,0
g2vuzBKBjPY,2025-09-10,3086,22,2
BWDPRDyvjxU,2025-09-10,6,0,0
FI6F2B4Sfvc,2025-09-10,6,1,0
A0Y7ZaKXS78,2025-09-10,2143,30,3
Upkz7Jg6rHM,2025-09-10,235,15,20
Qz5J2z_jDPQ,2025-09-10,22,0,0
XZNy12Dt6cQ,2025-09-10,214,5,0
yAWiQrzyUPQ,2025-09-10,53,6,0
CUIkp4WSU1U,2025-09-10,645,21,0
MjFDwefzoxA,2025-09-10,1654,14,2
ezpoxjrUxcg,2025-09-10,0,0,0
BRiNuQpgYkw,2025-09-10,2227,3,0
cwVfUECWVMs,2025-09-10,1736,27,5
Orm2SCGQe44,2025-09-10,183,4,0
zEVasCiTHXU,2025-09-10,0,0,0
L6B92gpjXzM,2025-09-10,59,0,2
QXv2_rZUfxA,2025-09-10,0,0,0
gbCqicySaEo,2025-09-10,342,0,0
lpMOjEhbY7Y,2025-09-10,1153,9,1
vL0Ck1lMiic,2025-09-10,353,3,0
bAoI4hPNUBs,2025-09-10,1319,20,0
6lt47sUPylM,2025-09-10,40187,153,0
wV_4OczE72I,2025-09-10,10679,132,2
IoBP-x2obic,2025-09-10,26,0,0
YYPSi_UG_Ag,2025-09-10,3203,0,0
xkTe1ixlQw0,2025-09-10,5,0,0
OsZHh0cchco,2025-09-10,1257,3,0
dyfAvg4cBcY,2025-09-10,8,0,0
EYKLnvtTnwc,2025-09-10,1459,12,0
FN8kDT5V-Tw,2025-09-10,12926,759,14
T_lxdaQbmuU,2025-09-10,1758,10,0
7TPAp6oEF4I,2025-09-10,63,4,0
ejIrbBiErfg,2025-09-10,10,0,0
OO1uGgg_Apc,2025-09-10,2632,104,2
LppSDYvxhZQ,2025-09-10,2333,57,10
HKBSr_NG3eo,2025-09-10,2,1,0
D5Q4i5KjcPo,2025-09-10,1797,14,0
D-lvP1jVL0c,2025-09-10,2239,107,3
cLOxj_7wCq8,2025-09-10,225,0,1
VOh_SSWmhnc,2025-09-10,0,0,0
Xf858AM_FwU,2025-09-10,1737,21,0
NtbyxAGPu7w,2025-09-10,1270,26,0
FG3EPG7ybXA,2025-09-10,1191,0,2
BgFGDJ0kyIk,2025-09-10,2743,47,0
oaED7koSmEg,2025-09-10,0,0,0
rz3Ds8UNpeU,2025-09-10,13748,186,1
iYJO7SjLV2o,2025-09-10,786,11,1
53v44BNq2Ho,2025-09-10,3386,75,3
dl-KE3PU9Cg,2025-09-10,1734,16,4
vrHoWAaEKDY,2025-09-10,1023,15,2
c8s8qN4wVoA,2025-09-10,2920,51,2
TBa1Mj2ChF0,2025-09-10,422,2,0
ZFWre2dBgbA,2025-09-10,624,8,0
kitjZK0fEAE,2025-09-10,1820,15,3
97CZA0i5T8U,2025-09-10,1518,0,0
K3tsq9ymehk,2025-09-10,25805,1071,24
Zn4_H-URI2s,2025-09-10,1056,6,1
MGrak9EsXOk,2025-09-10,7,0,0
d1zZAj339bI,2025-09-10,3146,47,0
XPZqImP-0Sc,2025-09-10,3,0,0
c2ojuKJmtNQ,2025-09-10,138,19,0
u--XoOvxJuU,2025-09-10,13,5,0
wKgywpK9Q3s,2025-09-10,2,0,0
3Cs7ieIYSLw,2025-09-10,7,0,0
A04ok7OB3Mc,2025-09-10,1435,10,0
p2Nk9rSK33g,2025-09-10,13,0,0
fdoW_FHJKk8,2025-09-10,1134,95,2
BX-kq_p3jXw,2025-09-10,2559,10,0
v5ZBLaW6Reo,2025-09-10,13661,178,2
NPzs3tXflaM,2025-09-10,2108,13,0
R_88nkLUG8U,2025-09-10,37,0,0
HLr5yqVSNp4,2025-09-10,897,37,6
mc3XzS0D6KQ,2025-09-10,1873,24,5
ioyjXfaO9mU,2025-09-10,1082,0,3
hWbix0LnbkM,2025-09-10,115,14,7
S7x_uEvpsM0,2025-09-10,173074,1109,14
eF3MyBnvmcg,2025-09-10,246,5,1
sVtf1w7Tcqc,2025-09-10,12630,603,3
dk8Xj8Bh2z8,2025-09-10,10,0,0
5-enBgHyyYc,2025-09-10,967,10,2
OTFo3P-HDdo,2025-09-10,151,11,6
M59x2YBSiOo,2025-09-10,15,4,0
yEKwfaEtYME,2025-09-10,14,1,1
fgC0IO4vrn8,2025-09-10,870,7,3
Dj3cI6sMIDA,2025-09-10,10,0,0
lcx0-pStviU,2025-09-10,1033,9,0
7ceExAxo_co,2025-09-10,1419,12,1
WKBCWSAWVjE,2025-09-10,14112,63,5
MBi8yeRQrxY,2025-09-10,5024,42,2
CGo_kcBjoZk,2025-09-10,1175,6,0
Nmdn_VDNsPM,2025-09-10,3065,19,0
M4Hv-E7Woio,2025-09-10,13662,145,7
WqKwEpGHL6Q,2025-09-10,113,7,0
27lNYIKJMSI,2025-09-10,2181,13,3
XlEITDPFTPo,2025-09-10,340,12,1
cTsJurEnq6A,2025-09-10,22,5,4
8kQOVaPd5q0,2025-09-10,5669,26,0
YpzFfhUfboY,2025-09-10,321,15,27
jhPA_fpPnMM,2025-09-10,7,2,0
pVPGDwA6Dzc,2025-09-10,1,1,0
-SqhHvhHB3k,2025-09-10,0,0,0
MRoELtmJzNY,2025-09-10,102,1,0
fn6_eZTy5uM,2025-09-10,7,1,0
K-0DBpTtq9E,2025-09-10,1672,18,0
xeSSnySaWNk,2025-09-10,764,28,26
NtfNILZ4UJI,2025-09-10,350,3,1
TzLK63Czw8s,2025-09-10,158,4,1
HOCHWciNr3w,2025-09-10,856,5,0
b6j-mfC9t7I,2025-09-10,697,4,0
aRrpeOEfTbU,2025-09-10,3,0,0
TUlCmjwvAEQ,2025-09-10,1864,26,0
Jey2ZPEY58g,2025-09-10,0,0,0
tmPJM2y0uUg,2025-09-10,6,1,0
r_Iy3-BgiVQ,2025-09-10,4,0,0
k3SLfxmNr9w,2025-09-10,1,0,0
SgZh0u1v7A4,2025-09-10,4,0,0
PEQ1AHsxWcA,2025-09-10,158,4,8
Cvqxio8HE-E,2025-09-10,142,9,0
mhnrMiLjPaY,2025-09-10,29108,802,13
Zg0um5q4cQY,2025-09-10,1105,38,3
CB4_vUxfKw8,2025-09-10,59,3,0
yYLrjEEqPVg,2025-09-10,13761,834,6
aoON_AEnFhY,2025-09-10,0,0,0
dj3ktNeQ4_Y,2025-09-10,107,9,7
S7b6l36UzKE,2025-09-10,67,1,2
Bt80m1aiFPQ,2025-09-10,30,0,0
mHDvEGN9L68,2025-09-10,0,0,0
pgAXbmma0Dc,2025-09-10,498,5,0
kimNnVXq-2Q,2025-09-10,275,0,0
79cDbBdcfls,2025-09-10,4494,285,3
uqcSN34E0hI,2025-09-10,3261,11,2
eVR35qJVpl4,2025-09-10,1083,8,0
r4ysdZR3N6Q,2025-09-10,1350,7,0
Z27meex0SBE,2025-09-10,843,23,8
bbcMPjrSzGk,2025-09-10,903,14,4
m0kfKneBxEA,2025-09-10,1160,25,0
c1V_RUHWzes,2025-09-10,17613,351,5
gggdKdan8Ec,2025-09-10,891,0,0
SrBAHlmUM6s,2025-09-10,238,6,0
10Fvx9jlV4U,2025-09-10,1617,11,0
CbyeYQiFtkk,2025-09-10,2541,179,0
tGOzk8HbIU4,2025-09-10,2365,32,0
24frbnYfX8E,2025-09-10,1282,11,12
KiPvsIEbfvY,2025-09-10,1241,17,0
CbKmrztgLDE,2025-09-10,20187,6909,139
uQnAUgqqbLY,2025-09-10,176,4,0
IDjoymT7Vt4,2025-09-10,709,0,3
dQ6GisnZCP4,2025-09-10,0,0,0
1SQ7OO1jLo0,2025-09-10,491,0,0
voFEKGhid2w,2025-09-10,1218,22,0
ON39b9jjmTA,2025-09-10,11,0,0
W_x8tZoxxqs,2025-09-10,598,5,0
kBz7oSAaiuc,2025-09-10,445,4,0
mbTJ1AzSxZU,2025-09-10,102,7,0
nwSMzUYYfKU,2025-09-10,1223,77,28
