video_id,as_of_date_utc,viewCount,likeCount,commentCount
jIuy1DBYoZQ,2025-09-12,1135,71,1
XvgYGrmLFho,2025-09-12,1938,13,0
1jgeVUDG24s,2025-09-12,1003,3,0
phlieCipFCg,2025-09-12,1070,9,0
bAwZRsqqONE,2025-09-12,1141,30,0
ijYHIb16oaU,2025-09-12,33,1,0
vySQmvyCyo0,2025-09-12,1282,19,0
aSUM_kYBEJ8,2025-09-12,338,3,0
8nKidcIoubA,2025-09-12,411,2,0
uUAuMBgxMHs,2025-09-12,24,0,0
EgVFihmT8V8,2025-09-12,152,2,1
9HEMIZOxlNo,2025-09-12,109,0,0
frbrDnuZjKk,2025-09-12,2,0,0
NRL91VZ2rv4,2025-09-12,930,5,1
YCmcG6qOnwA,2025-09-12,17,0,0
FKCWb4DgoT8,2025-09-12,4,0,0
Nbttcxh1_Uo,2025-09-12,144,9,0
1P_dKugN-Yc,2025-09-12,65,2,0
ED44oKFgFvo,2025-09-12,152,17,0
Of3pK36rkm4,2025-09-12,294,3,0
GcFY04Mt1j8,2025-09-12,87,0,0
tFyBwrprDAo,2025-09-12,1930,6,0
DQn9EzcEccE,2025-09-12,130,0,0
IIDkMoQN0ic,2025-09-12,153,0,0
mKL57sMLdrA,2025-09-12,9,0,0
wU_corJtREc,2025-09-12,1299,9,1
Ry5K1X7YUHs,2025-09-12,3,0,0
rjm9kd4Lmu0,2025-09-12,738,3,14
lpK9AM2SclU,2025-09-12,0,0,0
5s2FjVIiXFM,2025-09-12,1490,19,1
VrkRGdNH6nw,2025-09-12,404,8,0
X_2CYbCOjtQ,2025-09-12,1160,42,1
Qtz2F0Bzwlw,2025-09-12,221,2,1
dXkv4NAuKTQ,2025-09-12,22,0,0
Jw2GTsRGUMQ,2025-09-12,1178,20,0
u42TwoVKht0,2025-09-12,3,0,0
TEXkD53n9Ow,2025-09-12,270,6,1
-aZ7uzYCaFM,2025-09-12,621,5,2
MU6bNux0piM,2025-09-12,1540,18,0
Z50lBRdWO6E,2025-09-12,78,2,0
QxmNYZswxbg,2025-09-12,332,4,4
Hwle26WHhR8,2025-09-12,1106,4,0
T24vfF_LrxI,2025-09-12,859,7,0
9BcMfSHbt34,2025-09-12,25,0,0
ANjYa1YGUxE,2025-09-12,48,0,0
EZ2Mkrz_r4g,2025-09-12,1181,202,7
MAFWMTPVGW8,2025-09-12,87,0,0
uy9LTw6zDD0,2025-09-12,111,0,0
V4d8B4blFSM,2025-09-12,209,3,0
T-_8--nlXlc,2025-09-12,72,4,0
0VJISx6GCLQ,2025-09-12,1489,21,1
TeJlO_h7l8E,2025-09-12,133,0,0
ipeG3FLeUdw,2025-09-12,0,0,0
9gr-XUighKE,2025-09-12,524,3,0
Iv-p0ctpUUU,2025-09-12,23,0,0
9hrHKd6pgO8,2025-09-12,0,0,0
ybMI7o9L290,2025-09-12,36,0,0
fdB9TdatrGk,2025-09-12,309,2,0
JKBRHmofqzE,2025-09-12,131,0,0
AqLA-S6_XnY,2025-09-12,41,0,0
COtFi_jfGgk,2025-09-12,17624,1163,522
T0RlF-Iv_tE,2025-09-12,75,2,0
9IHzmbtck5c,2025-09-12,169,0,0
qUStnc-HU80,2025-09-12,7,0,0
EHECT61hAco,2025-09-12,377,2,0
dL6V7VPNXZY,2025-09-12,120,22,4
UKwlTt2M010,2025-09-12,85,0,0
w23u3qOtcF8,2025-09-12,527,4,0
3miCGWpV5tU,2025-09-12,441,0,0
BMGCjl5e8kc,2025-09-12,427,2,0
FpiCwyML3mw,2025-09-12,436,6,0
aCjAwUdvSsA,2025-09-12,3349,231,58
vtx-_EUUI_s,2025-09-12,257,1,0
Matl7ooX7RY,2025-09-12,277,0,0
ONrhETI5s8I,2025-09-12,2743,373,83
WFaX0l-FKaA,2025-09-12,536,15,1
65EPAsxujj8,2025-09-12,331,7,0
J7hykGUt0v0,2025-09-12,64,1,0
JCe8oq-vlTw,2025-09-12,676,5,0
3069fXqG298,2025-09-12,373,6,0
MTSrdd33r1Q,2025-09-12,166,1,0
JHMT_cSjgLI,2025-09-12,0,0,0
cWNcVAYBt9Y,2025-09-12,546,15,0
D6d6w_x6RKk,2025-09-12,1155,10,0
vuyzQnv1Gz0,2025-09-12,126,0,0
sipWBpU5Dfo,2025-09-12,59,0,0
CFuoy0V9Yqs,2025-09-12,5,0,0
dhngfM1aumg,2025-09-12,1727,0,0
qswPrhT_LJg,2025-09-12,8,0,0
8UtzR8uhFDY,2025-09-12,57,2,0
aaY-yS6ZE1Y,2025-09-12,31,0,0
zLRhm9vi5Zg,2025-09-12,2599,17,0
mBn_yjcgKw8,2025-09-12,1196,5,0
2XcpsBYdfJM,2025-09-12,266,2,0
5Rlk612NuE8,2025-09-12,6525,312,12
TL7qPYyhRac,2025-09-12,361,4,0
urAT3gmVllA,2025-09-12,359,10,6
Lfw1S3T7LlQ,2025-09-12,150,1,0
qqlGYYbBcdw,2025-09-12,1670,13,0
xygm43tTMFk,2025-09-12,103,0,0
eaAYdb8B9O0,2025-09-12,86,1,0
L4T-r8bl_tc,2025-09-12,0,0,0
YpdC3Mmajg0,2025-09-12,109,1,0
2f48AsR8qOY,2025-09-12,1466,7,0
_8gdlSKMG0w,2025-09-12,1535,16,0
uMTYmoaJ_6U,2025-09-12,427,5,0
X65GYnziE2E,2025-09-12,34,0,0
9zNiW0G2-Fk,2025-09-12,8896,193,0
8mYQ0sS37mA,2025-09-12,1413,16,0
hs6ZSNSThPk,2025-09-12,1417,6,1
Tj8tcnUXFQ0,2025-09-12,1192,8,0
dZZ_JqFgKc8,2025-09-12,1658,19,2
jHriaYM62Ls,2025-09-12,1294,18,1
MITq6u-Yd4k,2025-09-12,474,0,0
W_TylGr6pCM,2025-09-12,1699,28,3
79nfdkWfgZA,2025-09-12,435,13,0
7g-PQ7302fs,2025-09-12,1173,19,4
wXDMNQFFR9o,2025-09-12,1255,11,0
8viYhOiPVjo,2025-09-12,366,3,0
awz8IaUbxyU,2025-09-12,4927,57,2
au-QEhpMvnw,2025-09-12,770,5,0
qUbbgf4ViD8,2025-09-12,1168,23,0
krLGY9k_nuo,2025-09-12,1023,17,0
g6ZfT-mLclU,2025-09-12,10,3,0
q0Qy8RdD5ps,2025-09-12,41,0,0
FShJR4eaGtc,2025-09-12,1382,15,0
Fhs6Ij6Eh9Q,2025-09-12,632,3,0
H8EONS98WUw,2025-09-12,4489,34,1
WStoEbtuRzo,2025-09-12,294,1,4
9fJO7aKcykw,2025-09-12,15,4,0
K0QeLqQTl_Y,2025-09-12,169,2,0
w5482EpN9dY,2025-09-12,292,6,2
8o21XLxV5vI,2025-09-12,156,4,0
1DXHlzeq-_g,2025-09-12,4,0,0
ZRC59ns4e7M,2025-09-12,1830,27,0
wzLLVWPj0EM,2025-09-12,889,10,1
E36OOkrl_LE,2025-09-12,1370,10,0
FANAy8MSz4g,2025-09-12,1934,27,0
7MTIJSiwV3I,2025-09-12,952,7,0
b0BiXBD1o9w,2025-09-12,30,0,0
ph4smlS-MKE,2025-09-12,261,1,0
SPKwoxBhldU,2025-09-12,0,0,1
125nrsc3GsI,2025-09-12,660,2,0
38q9Nv2c_wc,2025-09-12,87,8,0
wcoWerl-8_I,2025-09-12,1489,17,2
GoiNl7YodQU,2025-09-12,1339,21,1
5fp0b2lZAXQ,2025-09-12,2155,121,4
mRt0w8el3MM,2025-09-12,316,0,0
cwnQYE8DTrg,2025-09-12,63,0,0
i3cjnsBr1Ps,2025-09-12,0,0,0
RVe8VQcRB7U,2025-09-12,348,5,1
-WgLWjIxPmU,2025-09-12,136,2,0
9LOi8PhP3os,2025-09-12,1054,9,1
rEjXMEwPyKk,2025-09-12,2302,194,35
L5jLHlK9xuQ,2025-09-12,78,1,1
EfR2c5b57l8,2025-09-12,691,21,2
NqYGF_2SIAA,2025-09-12,0,0,0
eqQyMYFG2I4,2025-09-12,2589,14,2
e6uIVPuefkI,2025-09-12,1114,24,0
g3ZTdN29xAg,2025-09-12,2055,40,7
jTA912PaPNc,2025-09-12,31,0,0
BPu4MFvwwfc,2025-09-12,348,2,0
2-XzS_s0GK4,2025-09-12,118,1,0
1Bdsl1asF8Q,2025-09-12,1,0,0
9W5vDZka-TM,2025-09-12,1029,9,0
qQ5V4T0W3MI,2025-09-12,17,0,0
-RZgT4mJlAA,2025-09-12,269,4,0
7Kg_qxzSXd0,2025-09-12,66,0,0
s7SE8tHtU1o,2025-09-12,0,0,0
OYw_PgqZ6dQ,2025-09-12,1,0,0
N69UdcQPWno,2025-09-12,1085,14,0
yE0_-F5pIzQ,2025-09-12,58,0,0
3nuJ2T1l0oE,2025-09-12,4,1,0
6EKtgSxGjJo,2025-09-12,27,1,0
leLni_wkcC0,2025-09-12,253,6,0
bFlZZTfIMfE,2025-09-12,0,0,0
rAuMF3aPcYA,2025-09-12,18,1,0
kM3tDqRAskw,2025-09-12,356,0,0
Y0En6S0zPec,2025-09-12,1434,12,2
t7SITadVZCQ,2025-09-12,304,2,0
AVcrtgEe_gI,2025-09-12,1,0,0
oZBQt61ppAA,2025-09-12,1,0,0
nONWgMSOcRw,2025-09-12,44,5,12
V14n_CYQAdI,2025-09-12,1031,105,17
OMy0Lzz3O1A,2025-09-12,263,0,0
t8kzvYB0eY8,2025-09-12,297,2,0
xPPRpBnyS78,2025-09-12,3,0,0
8beIxO09bqM,2025-09-12,87,0,0
8FgwV9wvYeY,2025-09-12,943,9,0
moehMArTXdU,2025-09-12,78,1,0
d7SZ_5Sn0G8,2025-09-12,300,5,0
OPSrs-abILg,2025-09-12,272,4,0
pGKzKNyQzFY,2025-09-12,3800,138,0
TFet9hv8t8Y,2025-09-12,170,4,0
MgZ5mabgfLk,2025-09-12,1302,21,0
tWvoV0fK6f8,2025-09-12,175,0,1
7aEHwNHr1gc,2025-09-12,306,2,0
PeJ_173sWCU,2025-09-12,1244,5,0
cYPPzRmc-4M,2025-09-12,210,5,2
ZMIQoIoucME,2025-09-12,2076,10,0
VLhsO7i02No,2025-09-12,250,1,0
W39YukRZBLo,2025-09-12,1217,12,0
TF6KeYqlUr8,2025-09-12,81,2,0
V3u9nLYtki8,2025-09-12,1693,7,0
bOt699Opy2Y,2025-09-12,118,0,0
XbE9LR8qAJo,2025-09-12,2925,44,0
NPPam-7ysbo,2025-09-12,0,0,0
gJen9RQCpSY,2025-09-12,40,0,0
SxUQNFZRwjw,2025-09-12,237,0,0
z6ZAP08NX0k,2025-09-12,191,0,0
2AUIwUIes2o,2025-09-12,2,0,0
UOkl1Rv5NDc,2025-09-12,1619,0,0
_M4-TKBB_ik,2025-09-12,1325,8,0
iqf5YmV-lQI,2025-09-12,123,1,0
Nr2QAFuZ00w,2025-09-12,735,7,2
qrmSGwg-hFc,2025-09-12,61,1,0
hQm_iwVdzDI,2025-09-12,31,2,0
id9-0n4xg5Q,2025-09-12,25065,2381,132
ZPJIi_DfmTA,2025-09-12,194,1,0
9nmT8xXXbfs,2025-09-12,1366,31,0
AO9HZYocjyM,2025-09-12,0,0,0
-VNVcKFdy8A,2025-09-12,534,10,0
f_vMtohaCVQ,2025-09-12,496,3,0
NdApDDoeqmM,2025-09-12,1,0,1
xHG6E4Ni1lQ,2025-09-12,1752,21,0
UqShcwHBdCI,2025-09-12,6,0,0
0k83y_FP6dE,2025-09-12,658,12,0
9bTOmvL1Naw,2025-09-12,26612,877,7
H_EODBk58YM,2025-09-12,77,0,0
Xk9uRkrIrfY,2025-09-12,53102,1542,34
Zhy-eqLu1bQ,2025-09-12,9,1,0
yGtwNnt4wx0,2025-09-12,1370,21,17
ncY_cRMSyrI,2025-09-12,361,4,2
G014tL0XKMw,2025-09-12,403,6,0
j4DdhKlOHH4,2025-09-12,1036,13,0
NbVjaVe6O8I,2025-09-12,6580,512,51
HyZmbSyl14o,2025-09-12,49,1,0
-i3hyBPgCvc,2025-09-12,151,3,1
1rMTknoFrUY,2025-09-12,1828,7,0
DttdJeea5Z4,2025-09-12,116,2,0
j7JPUvlg_F0,2025-09-12,110,3,0
l3-OJ0sDlbQ,2025-09-12,583,5,2
6JSuluD94pw,2025-09-12,785,6,0
7hsq4S5oUYI,2025-09-12,165,12,4
1rvOkQkz9RA,2025-09-12,129,4,0
UDotcE6GIug,2025-09-12,68,0,0
EyQLFSxiVBw,2025-09-12,158,4,0
LJWH3RWHHRM,2025-09-12,12,2,2
tnzgRtaN9r0,2025-09-12,3,0,0
bSAVBb4w6Rg,2025-09-12,0,0,0
HUt70qtDvms,2025-09-12,35,0,0
JJ_AMAOx9OA,2025-09-12,79,1,0
cPY0Z9cbMvQ,2025-09-12,605,0,0
W2jOacSriFA,2025-09-12,618,0,0
d_5M3K3S5WU,2025-09-12,2,0,0
D1EUQb-KUPM,2025-09-12,20,0,0
2rnLOZZCAvM,2025-09-12,107,0,4
yZN8hCwXMvs,2025-09-12,903,0,2
hBDosXyNOoA,2025-09-12,3,0,0
l_eokl12gYQ,2025-09-12,83,0,0
KY14C7_5oFE,2025-09-12,0,0,0
e9mXzFitdZQ,2025-09-12,0,0,0
1wboLgOXY2s,2025-09-12,257,2,0
bEoTrP4EWuc,2025-09-12,164,6,5
JnLeXhj1rxI,2025-09-12,230,2,0
EeltOZC_A2w,2025-09-12,5,3,0
Agm0Lrk790w,2025-09-12,627,7,2
2hUH4QF_w5Q,2025-09-12,1444,157,2
xpoBVSMMMPo,2025-09-12,1321,6,0
Fqusr0JMEoM,2025-09-12,184,2,0
R37XUL3wvbs,2025-09-12,13,1,0
qCGBaoJ4bIs,2025-09-12,71,10,0
GtCKM1rKdfg,2025-09-12,767,0,0
HcOkFMidrYM,2025-09-12,50,0,0
lhCjSWO25nU,2025-09-12,92,4,0
6L603RQltzg,2025-09-12,123,3,0
Z1YXgaKj308,2025-09-12,393,2,0
wLgiPPg1sXk,2025-09-12,1151,0,1
ZeUgCmFg8nQ,2025-09-12,1756,8,0
eesuW4d-4ok,2025-09-12,62,10,2
W0HsBPZ0Jhk,2025-09-12,2589,75,2
fSra23zoA88,2025-09-12,97,0,0
tc86Niv3Pck,2025-09-12,236,2,0
9NCaGpGnr24,2025-09-12,2,0,0
FMzcd-CDZO4,2025-09-12,3807,24,0
ccCKg4jqFrM,2025-09-12,803,77,7
RM5UxicrqR0,2025-09-12,115,0,0
os6TSOIo2Ek,2025-09-12,72,2,0
7v2Q3Mgu32E,2025-09-12,1135,9,0
kJARjs222iI,2025-09-12,5,1,0
GxvGvt4Oosw,2025-09-12,1327,17,1
5DHMZbTegmo,2025-09-12,132,3,0
fy1u6YiXJ6o,2025-09-12,84,0,0
4XvMMLxIOGI,2025-09-12,994,7,1
H9uV5TMcXME,2025-09-12,237,62,14
d1jgoOjytTY,2025-09-12,195,13,5
eqpSRAcSPYk,2025-09-12,87,0,0
fiEKVhsWVCw,2025-09-12,629,12,0
7a24oRNJa00,2025-09-12,165,1,1
RhvRZ3HXQco,2025-09-12,60,0,0
Dzg3rUZQBPY,2025-09-12,0,0,0
ZiJ3UESvH-I,2025-09-12,0,0,0
umyaGYJyljg,2025-09-12,563,7,0
pgNkQgtYI6o,2025-09-12,11,0,0
LLX9dbbe7FY,2025-09-12,9,0,0
kppbhb21UNE,2025-09-12,43,3,0
Jj0unVym9hg,2025-09-12,309,2,0
BbFCOf4COM4,2025-09-12,2,0,0
j6RNTURzuJI,2025-09-12,4,2,0
J8wZNrLLpFU,2025-09-12,563,8,0
ZGthFMBUltE,2025-09-12,123,0,0
g67FUyGVbQI,2025-09-12,922,4,10
jIkiov6LIZQ,2025-09-12,48,1,0
GJP2VJYWlm0,2025-09-12,240,1,0
QbnT7k9l4X4,2025-09-12,223,3,0
Kz9IaWaxI6E,2025-09-12,230,0,0
GvTNDNlaG9k,2025-09-12,1,0,0
SmIcBDEIRCQ,2025-09-12,118,1,0
DvJWE7pNIdc,2025-09-12,159,0,0
8Pw3LQbBQJQ,2025-09-12,88,0,0
0zM2ip6zcIA,2025-09-12,971,0,0
uXSSBl32fB8,2025-09-12,225,1,0
ay5ayYJJ20Q,2025-09-12,20,0,0
SmxRV_IQp1A,2025-09-12,1240,42,0
huGN6GUxl-o,2025-09-12,802,27,0
LgR2SfpnzME,2025-09-12,75,0,0
B94Wdr8OYEM,2025-09-12,136,1,0
T2vh4INMexY,2025-09-12,20836,1025,47
pEX8uu8GhnU,2025-09-12,240,0,0
Mo6UDgm26Fo,2025-09-12,4,0,0
ijCBev4zyNk,2025-09-12,1245,6,0
D60Ssqs6cyc,2025-09-12,802,147,4
LbnpmnvdVlw,2025-09-12,713,7,0
5A07spK8Qbw,2025-09-12,540,1,0
HWKSPK_1N9o,2025-09-12,236,5,2
gc7FD7ecFrQ,2025-09-12,603,3,0
YJj6HnIA2Ic,2025-09-12,321,3,0
JUMBvF-T4F4,2025-09-12,602,41,7
eBKZ7LoHbso,2025-09-12,1760,15,0
aWmv8n0h6yU,2025-09-12,847,18,0
ILDbgUoAnTA,2025-09-12,242,2,0
WelRnau97Fc,2025-09-12,1700,35,0
6wjR2vRPmFc,2025-09-12,422,2,0
9Xx77ocpZOc,2025-09-12,484,0,2
jIGcngdVKgI,2025-09-12,1304,58,2
7r-a-YEsnN4,2025-09-12,29,2,0
oiu9rnl0zz4,2025-09-12,23,1,0
eOUslbtzjP8,2025-09-12,203,3,0
W0_TzMF5cI4,2025-09-12,386,54,23
ByoCVgsTZts,2025-09-12,40,0,0
EseWdOgsL6M,2025-09-12,61,1,0
6wwr9xFGaxI,2025-09-12,1811,17,0
1F8tC8QByXE,2025-09-12,307,4,0
cwJkkTLCZMI,2025-09-12,2,0,0
j2clPNwFaBc,2025-09-12,894,12,0
ilstlHUbre0,2025-09-12,1019,21,0
JakeQEDANdU,2025-09-12,223,1,0
qRwmKJNft6o,2025-09-12,295,5,0
Xi9Ui-oQpsA,2025-09-12,161,0,0
uwkmCS3IhLQ,2025-09-12,66,2,0
vtJ8tyxfGXo,2025-09-12,507,3,0
IsJSzDshwUU,2025-09-12,225,4,0
MaAC_3FP7hA,2025-09-12,144,4,0
fGuiMHtwwak,2025-09-12,1479,16,9
X35J0kBLZj8,2025-09-12,318,3,0
z3SoBFaoysg,2025-09-12,488,3,0
t8xvvAR5HtI,2025-09-12,434,8,0
FjtugZvR8bA,2025-09-12,1400,41,1
pSBH1HBi01o,2025-09-12,5,1,0
qb069639ifo,2025-09-12,1510,27,0
tJlwx7RPR6g,2025-09-12,75,0,0
eJqEdTaLPmk,2025-09-12,2132,33,1
XoD3nDORTKw,2025-09-12,210,0,0
4drv5Jc5MYc,2025-09-12,1199,12,0
p4QRso93TSE,2025-09-12,990,17,0
NRXd2nYtSZE,2025-09-12,110,0,0
lPIAytlidNE,2025-09-12,634,42,1
745BGJrQ65c,2025-09-12,58,3,0
RawVW5MuAR4,2025-09-12,979,15,0
zJQ-a3wV_aM,2025-09-12,87,0,0
_CrDEjZa6v8,2025-09-12,2,0,0
bjfbX1SgkkA,2025-09-12,94,1,0
90UToU32E-M,2025-09-12,0,0,0
JcAH_xMW6-c,2025-09-12,818,3,0
wp9kfoPnwjo,2025-09-12,15,0,0
0RvpDYKhAZc,2025-09-12,3,0,0
Mq7haUmKqRo,2025-09-12,0,0,0
CmIcLhzzv3k,2025-09-12,816,4,0
jQd6JQkRfgI,2025-09-12,272,1,0
pz2q4_VdssE,2025-09-12,284,1,0
oWtGDt9Qmlg,2025-09-12,37,1,0
noxyphV851s,2025-09-12,313,6,0
puhjl3jpYq8,2025-09-12,189,3,0
a0Cac6o9qkY,2025-09-12,3,0,0
980yb4U-I9c,2025-09-12,1298,14,0
xG3VV9le6qI,2025-09-12,433,4,0
9l2tC5LzVyo,2025-09-12,56,0,0
bNQMX5I2DEg,2025-09-12,90,2,0
m7kbASlfde0,2025-09-12,7,1,0
d5FZWc5brJc,2025-09-12,387,4,0
7OyE22SuJCw,2025-09-12,1314,120,6
UkDJTaoa0i0,2025-09-12,1311,166,7
KwtWmJ4e6F0,2025-09-12,174,1,0
rYXrk4LkvXk,2025-09-12,370,3,0
JOT540xziTU,2025-09-12,106,0,0
CFBFiQprtm8,2025-09-12,1186,16,0
LAGuN82rkKc,2025-09-12,291,2,0
_dowCYfUqpM,2025-09-12,13896,119,0
2RtPUZPTJb0,2025-09-12,169,0,0
MjZz_bXfMDk,2025-09-12,18,3,0
1NkQTvqDNx8,2025-09-12,139,7,0
A1GO1deSXZw,2025-09-12,4,0,0
CCkxDNapoEQ,2025-09-12,7023,388,10
qlJ-pAaTMUw,2025-09-12,1431,5,1
C9N3NUhhwbQ,2025-09-12,185,1,0
-Tc3LNBV108,2025-09-12,128,11,3
TFGBtqvv5Es,2025-09-12,93,6,0
Zwr2K2mV_Jc,2025-09-12,932,7,0
MbTjwTPX1s4,2025-09-12,354,3,0
gwTgC8adqkc,2025-09-12,0,0,0
Mi2MfGqKe-s,2025-09-12,254,0,0
L5_X_ZvmMq8,2025-09-12,1,0,0
y35GM2bSYBI,2025-09-12,108,0,0
6nepx09iXuA,2025-09-12,47,1,0
nC5e01Eu93U,2025-09-12,1103,90,6
MPje5tyaHHo,2025-09-12,9,0,0
THJi2ycYCfM,2025-09-12,636,2,0
Autt_Oz7UZk,2025-09-12,624,10,0
d9VIIkUAISU,2025-09-12,50,0,0
u2aAJJQUU6g,2025-09-12,97,0,0
db8FxxncBho,2025-09-12,113,0,0
hE2v-uyJrhs,2025-09-12,2,0,0
Io5qYkLvUnk,2025-09-12,8567,185,6
1LaWaRbRpHQ,2025-09-12,69,0,0
l2hjyvRvAcE,2025-09-12,414,0,1
ECH8EAv6O4s,2025-09-12,1472,6,0
FIcTtQo20Bw,2025-09-12,118,4,1
8qVqZ94WcKQ,2025-09-12,846,8,3
RNPKfhxodz0,2025-09-12,215,1,0
dZvuHkCnUjs,2025-09-12,6,0,0
bsBbeSOl3C4,2025-09-12,43,1,0
pv9R-YQ7YX8,2025-09-12,37,1,0
d1ndA1qmP_Q,2025-09-12,941,3,0
Lx0HWuWhcio,2025-09-12,1223,25,0
9BqR--VVl_c,2025-09-12,100,4,0
vWh6dzsaPFI,2025-09-12,154,2,0
ajiiEyF-a9k,2025-09-12,5,0,0
nEjJzb4Xnas,2025-09-12,101,0,0
9_jUiuDNM34,2025-09-12,72,0,0
RRRshcvsVxI,2025-09-12,1717,11,0
rHr8lBmSENM,2025-09-12,44,0,0
p5jCo-lESoo,2025-09-12,97,27,14
OuqINHSU51w,2025-09-12,266,1,0
svJjRmkw4hA,2025-09-12,0,0,0
EjtOhxqKz2I,2025-09-12,4,0,0
UOKyN0AZcYw,2025-09-12,139,6,0
QcyW2ZC6Rpw,2025-09-12,330,1,0
6V3mQNLu24I,2025-09-12,2144,38,1
S_jKYjU6flQ,2025-09-12,961,8,0
tm2XQiif-uE,2025-09-12,0,0,0
ichVa6RgJHE,2025-09-12,603,6,1
_EQDcG1PjgU,2025-09-12,0,0,0
RPiPbeGkI30,2025-09-12,5,0,0
rJTCS8xGLZs,2025-09-12,265,0,0
A9ggVKVta9Q,2025-09-12,190,3,0
MEUtJtfSJAk,2025-09-12,3450,230,44
cMOR2WIDZok,2025-09-12,149,3,0
FExhXPqt034,2025-09-12,1053,5,0
4p19YB1eSp0,2025-09-12,144,1,0
QJMl9SVBwls,2025-09-12,2,0,0
nA5zcepBHUs,2025-09-12,3068,145,3
f_KN_gRHHtA,2025-09-12,2154,51,0
Sd1k8FSzt-A,2025-09-12,42,0,0
_dzkHaxptK4,2025-09-12,1594,73,3
eGktQCVu9ws,2025-09-12,311,8,1
OvaiHo9nRW0,2025-09-12,83,5,0
9o4bMq2u1N8,2025-09-12,676,5,0
STBWIuPRcAs,2025-09-12,1326,8,0
wnJgGndcRpM,2025-09-12,16,6,0
IxNlqZaaTN0,2025-09-12,138,6,0
pBJwvlzYB_0,2025-09-12,3668,66,0
QtpUxEAZ09c,2025-09-12,1540,15,1
Z2xpKa-zjsM,2025-09-12,47086,1561,96
173z7avIeaA,2025-09-12,104,4,0
GgqvIWv44ck,2025-09-12,7226,104,0
Kt0VSs3bkqs,2025-09-12,383,1,0
MopM45_8J3Q,2025-09-12,187,0,1
pY_h3cjhXWw,2025-09-12,932,9,4
7QJNDigPlUY,2025-09-12,1767,8,2
Vgr0pdcoQwg,2025-09-12,3318,130,0
i34MlpN1T84,2025-09-12,376,2,0
R_E5m6g8zJw,2025-09-12,1229,18,3
mceTKmFafpo,2025-09-12,194,1,0
KExR6pHqTEc,2025-09-12,0,0,0
cCQxkEy9Ihw,2025-09-12,2,1,0
00__5BdTzrE,2025-09-12,161,1,0
-9jqSqSWRLw,2025-09-12,612,4,2
w4r9iqMuVAY,2025-09-12,15,3,0
yQ0eyQch3m4,2025-09-12,0,0,0
to2GWmrWrgE,2025-09-12,963,28,0
ZX0_1CjDWBQ,2025-09-12,1340,11,0
4JwAs8_zfBA,2025-09-12,166,5,0
nMvTKZs1lnU,2025-09-12,1185,4,1
98pOE1kWM8c,2025-09-12,1120,24,2
YMlz1tDVm8c,2025-09-12,5,1,1
YxlijAPwNhs,2025-09-12,212,3,4
lKTvuqxW3KQ,2025-09-12,151,0,0
e7KcOAuNQlw,2025-09-12,723,10,1
hxtHQGS55sM,2025-09-12,0,0,0
CNIcSgGONL0,2025-09-12,1007,7,0
-RY-nfBRMTU,2025-09-12,2454,14,0
SU4wbFqS9u0,2025-09-12,669,5,1
Lfs_JnRCrcM,2025-09-12,1192,15,1
8zOwtyyAyKc,2025-09-12,59,4,0
ekDiq2VMS1M,2025-09-12,3,0,0
BGN4RtVCXjQ,2025-09-12,794,9,0
SiiEaNuIFak,2025-09-12,71,0,0
PVFJAfrs-7o,2025-09-12,1806,14,1
uSACMVVb8yg,2025-09-12,1108,20,0
VPirlNfgf1Q,2025-09-12,1492,17,3
26g_C6rsyjg,2025-09-12,17,0,0
RIiluCyUHJ4,2025-09-12,1355,4,0
AQT9wFERWHk,2025-09-12,8,1,0
S5UdxVKpGX0,2025-09-12,1,0,0
UUzLnon9BvE,2025-09-12,835,6,0
_S9GSju4ZhM,2025-09-12,1675,19,0
IQHz222LrU0,2025-09-12,125967,3597,154
5xlcL6LkfQc,2025-09-12,946,15,0
Dr6h5EMwEH4,2025-09-12,9,5,9
Gi7wufITalc,2025-09-12,0,0,0
T-2aU_xjhMw,2025-09-12,1438,18,1
7-A_BOeXVFA,2025-09-12,512,4,1
jDdBH56m-Ak,2025-09-12,5,0,0
lvb_xMtbWMQ,2025-09-12,2087,0,1
CWw5BxZeK1E,2025-09-12,1410,0,0
DUNnzHOuzoE,2025-09-12,602,3,1
K-USL25Ziew,2025-09-12,230,3,0
UF0NFTerqqA,2025-09-12,717,32,0
aE0husv-usc,2025-09-12,360,5,0
kYBBGpDHlks,2025-09-12,1385,19,0
wF7w_e9lUoQ,2025-09-12,285,6,0
ujbwAVix2jY,2025-09-12,4,0,0
_YThebKI0fw,2025-09-12,75,4,0
ZcyJYVET0Tw,2025-09-12,9,3,0
cD4kw6du6oA,2025-09-12,2112,22,3
UBADQ9-HtYA,2025-09-12,16442,209,0
pDD4HRzS5Z0,2025-09-12,438,10,0
wDn3hhLbYsc,2025-09-12,0,9,0
zpqm45hgIpc,2025-09-12,527,35,1
zXsBaHVPRfE,2025-09-12,981,43,1
wcTGVysXzEE,2025-09-12,1349,41,1
sbCZb14HVsY,2025-09-12,7176,258,0
0GBDdf2o8OU,2025-09-12,2,1,0
cOTifRg9-QE,2025-09-12,152,2,0
ymvKEsfda0Y,2025-09-12,21,1,0
EZpAAgFWzQQ,2025-09-12,91,1,0
2WVSqhQzsvY,2025-09-12,270,5,0
Ck4Kk6RjRGk,2025-09-12,570,9,0
sajXPFRDRy0,2025-09-12,1614,31,0
3AhiULmIH4s,2025-09-12,12,0,0
CEAac8hRY3A,2025-09-12,1160,15,0
