date,close,volume,ticker
2016-12-01,4945.0,5,228810.KS
2016-12-02,4910.0,168,228810.KS
2016-12-05,4800.0,33,228810.KS
2016-12-06,4885.0,4,228810.KS
2016-12-07,4950.0,423,228810.KS
2016-12-08,5015.0,20439,228810.KS
2016-12-09,5075.0,2161,228810.KS
2016-12-12,5110.0,10590,228810.KS
2016-12-13,5140.0,11,228810.KS
2016-12-14,5125.0,14,228810.KS
2016-12-15,5175.0,754,228810.KS
2016-12-16,5225.0,901,228810.KS
2016-12-19,5215.0,19211,228810.KS
2016-12-20,5220.0,5,228810.KS
2016-12-21,5220.0,4,228810.KS
2016-12-22,5130.0,0,228810.KS
2016-12-23,5130.0,4,228810.KS
2016-12-26,5105.0,201,228810.KS
2016-12-28,5225.0,9320,228810.KS
2016-12-29,5290.0,2022,228810.KS
2017-01-02,5200.0,484010,228810.KS
2017-01-03,5160.0,281857,228810.KS
2017-01-04,5195.0,266263,228810.KS
2017-01-05,5320.0,150703,228810.KS
2017-01-06,5315.0,197020,228810.KS
2017-01-09,5275.0,25137,228810.KS
2017-01-10,5240.0,1112,228810.KS
2017-01-11,5250.0,21,228810.KS
2017-01-12,5220.0,48,228810.KS
2017-01-13,5260.0,1063,228810.KS
2017-01-16,5255.0,4,228810.KS
2017-01-17,5230.0,3524,228810.KS
2017-01-18,5310.0,1101,228810.KS
2017-01-19,5360.0,730,228810.KS
2017-01-20,5375.0,854,228810.KS
2017-01-23,5355.0,1325,228810.KS
2017-01-24,5285.0,3,228810.KS
2017-01-25,5235.0,20,228810.KS
2017-01-26,5280.0,10,228810.KS
2017-01-31,5295.0,6,228810.KS
2017-02-01,5350.0,38,228810.KS
2017-02-02,5290.0,0,228810.KS
2017-02-03,5265.0,2004,228810.KS
2017-02-06,5280.0,33,228810.KS
2017-02-07,5270.0,232,228810.KS
2017-02-08,5235.0,80,228810.KS
2017-02-09,5230.0,12,228810.KS
2017-02-10,5205.0,1197,228810.KS
2017-02-13,5195.0,616,228810.KS
2017-02-14,5220.0,98,228810.KS
2017-02-15,5245.0,1494,228810.KS
2017-02-16,5260.0,23,228810.KS
2017-02-17,5335.0,343,228810.KS
2017-02-20,5315.0,48,228810.KS
2017-02-21,5335.0,1315,228810.KS
2017-02-22,5335.0,662,228810.KS
2017-02-23,5300.0,1809,228810.KS
2017-02-24,5370.0,703,228810.KS
2017-02-27,5310.0,1067,228810.KS
2017-02-28,5250.0,4817,228810.KS
2017-03-02,5075.0,1916,228810.KS
2017-03-03,5000.0,3145,228810.KS
2017-03-06,4955.0,254,228810.KS
2017-03-07,5030.0,118,228810.KS
2017-03-08,5030.0,5,228810.KS
2017-03-09,5120.0,1982,228810.KS
2017-03-10,5185.0,3351,228810.KS
2017-03-13,5215.0,57,228810.KS
2017-03-14,5205.0,74,228810.KS
2017-03-15,5135.0,11,228810.KS
2017-03-16,5260.0,14,228810.KS
2017-03-17,5210.0,685,228810.KS
2017-03-20,5170.0,22213,228810.KS
2017-03-21,5240.0,64,228810.KS
2017-03-22,5260.0,11,228810.KS
2017-03-23,5300.0,551,228810.KS
2017-03-24,5325.0,48,228810.KS
2017-03-27,5330.0,3080,228810.KS
2017-03-28,5345.0,25,228810.KS
2017-03-29,5370.0,45393,228810.KS
2017-03-30,5315.0,309,228810.KS
2017-03-31,5365.0,282,228810.KS
2017-04-03,5470.0,2814,228810.KS
2017-04-04,5480.0,293,228810.KS
2017-04-05,5525.0,103,228810.KS
2017-04-06,5540.0,1104,228810.KS
2017-04-07,5540.0,129,228810.KS
2017-04-10,5400.0,1397,228810.KS
2017-04-11,5400.0,2659,228810.KS
2017-04-12,5460.0,53,228810.KS
2017-04-13,5500.0,498,228810.KS
2017-04-14,5460.0,20,228810.KS
2017-04-17,5550.0,162,228810.KS
2017-04-18,5625.0,438,228810.KS
2017-04-19,5660.0,538,228810.KS
2017-04-20,5700.0,138,228810.KS
2017-04-21,5715.0,833,228810.KS
2017-04-24,5750.0,1727,228810.KS
2017-04-25,5750.0,1128,228810.KS
2017-04-26,5775.0,202,228810.KS
2017-04-27,5700.0,55,228810.KS
2017-04-28,5675.0,3103,228810.KS
2017-05-02,5645.0,1089,228810.KS
2017-05-04,5755.0,216,228810.KS
2017-05-08,5800.0,378,228810.KS
2017-05-10,5785.0,985,228810.KS
2017-05-11,5805.0,68,228810.KS
2017-05-12,5775.0,157,228810.KS
2017-05-15,5900.0,532,228810.KS
2017-05-16,5845.0,1592,228810.KS
2017-05-17,5940.0,1371,228810.KS
2017-05-18,5985.0,205,228810.KS
2017-05-19,5960.0,658,228810.KS
2017-05-22,5905.0,164,228810.KS
2017-05-23,5900.0,2852,228810.KS
2017-05-24,5880.0,146,228810.KS
2017-05-25,5905.0,169178,228810.KS
2017-05-26,5915.0,170261,228810.KS
2017-05-29,5885.0,102,228810.KS
2017-05-30,5940.0,3246,228810.KS
2017-05-31,5905.0,50,228810.KS
2017-06-01,5835.0,103,228810.KS
2017-06-02,5875.0,95,228810.KS
2017-06-05,5820.0,248,228810.KS
2017-06-07,5825.0,291,228810.KS
2017-06-08,5830.0,999,228810.KS
2017-06-09,5845.0,251,228810.KS
2017-06-12,5750.0,601,228810.KS
2017-06-13,5750.0,34,228810.KS
2017-06-14,5760.0,487,228810.KS
2017-06-15,5725.0,2728,228810.KS
2017-06-16,5715.0,428,228810.KS
2017-06-19,5715.0,107,228810.KS
2017-06-20,5635.0,181,228810.KS
2017-06-21,5615.0,1173,228810.KS
2017-06-22,5610.0,234,228810.KS
2017-06-23,5695.0,12,228810.KS
2017-06-26,5675.0,944,228810.KS
2017-06-27,5685.0,2449,228810.KS
2017-06-28,5645.0,607,228810.KS
2017-06-29,5690.0,0,228810.KS
2017-06-30,5700.0,215,228810.KS
2017-07-03,5725.0,1029,228810.KS
2017-07-04,5635.0,757,228810.KS
2017-07-05,5630.0,410,228810.KS
2017-07-06,5675.0,1388,228810.KS
2017-07-07,5675.0,198,228810.KS
2017-07-10,5625.0,60,228810.KS
2017-07-11,5540.0,135,228810.KS
2017-07-12,5505.0,194,228810.KS
2017-07-13,5515.0,618,228810.KS
2017-07-14,5475.0,124,228810.KS
2017-07-17,5525.0,381,228810.KS
2017-07-18,5620.0,1422,228810.KS
2017-07-19,5650.0,1297,228810.KS
2017-07-20,5665.0,3222,228810.KS
2017-07-21,5640.0,80,228810.KS
2017-07-24,5635.0,72,228810.KS
2017-07-25,5650.0,31,228810.KS
2017-07-26,5640.0,70,228810.KS
2017-07-27,5805.0,1905,228810.KS
2017-07-28,5735.0,1520,228810.KS
2017-07-31,5705.0,28,228810.KS
2017-08-01,5700.0,122,228810.KS
2017-08-02,5655.0,7,228810.KS
2017-08-03,5600.0,0,228810.KS
2017-08-04,5580.0,5236,228810.KS
2017-08-07,5600.0,136,228810.KS
2017-08-08,5640.0,4,228810.KS
2017-08-09,5525.0,501,228810.KS
2017-08-10,5490.0,48,228810.KS
2017-08-11,5390.0,594,228810.KS
2017-08-14,5400.0,29,228810.KS
2017-08-16,5400.0,10,228810.KS
2017-08-17,5415.0,1,228810.KS
2017-08-18,5410.0,4,228810.KS
2017-08-21,5435.0,67,228810.KS
2017-08-22,5400.0,5,228810.KS
2017-08-23,5400.0,1,228810.KS
2017-08-24,5495.0,76,228810.KS
2017-08-25,5490.0,441,228810.KS
2017-08-28,5545.0,5,228810.KS
2017-08-29,5500.0,121,228810.KS
2017-08-30,5535.0,1,228810.KS
2017-08-31,5495.0,64,228810.KS
2017-09-01,5470.0,62,228810.KS
2017-09-04,5420.0,6,228810.KS
2017-09-05,5380.0,1463,228810.KS
2017-09-06,5415.0,2,228810.KS
2017-09-07,5440.0,2,228810.KS
2017-09-08,5425.0,2261,228810.KS
2017-09-11,5425.0,51,228810.KS
2017-09-12,5535.0,4,228810.KS
2017-09-13,5490.0,2082,228810.KS
2017-09-14,5490.0,0,228810.KS
2017-09-15,5505.0,0,228810.KS
2017-09-18,5600.0,38,228810.KS
2017-09-19,5570.0,22,228810.KS
2017-09-20,5525.0,40,228810.KS
2017-09-21,5390.0,40,228810.KS
2017-09-25,5295.0,65,228810.KS
2017-09-26,5295.0,206,228810.KS
2017-09-27,5350.0,16686,228810.KS
2017-09-28,5410.0,3764,228810.KS
2017-09-29,5465.0,717,228810.KS
2017-10-10,5535.0,557,228810.KS
2017-10-11,5570.0,1716,228810.KS
2017-10-12,5550.0,40,228810.KS
2017-10-13,5515.0,515,228810.KS
2017-10-16,5595.0,237,228810.KS
2017-10-17,5670.0,1079,228810.KS
2017-10-18,5665.0,13908,228810.KS
2017-10-19,5700.0,127,228810.KS
2017-10-20,5740.0,586,228810.KS
2017-10-23,5780.0,10489,228810.KS
2017-10-24,5800.0,364,228810.KS
2017-10-25,5810.0,10396,228810.KS
2017-10-26,5975.0,519248,228810.KS
2017-10-27,5980.0,5342,228810.KS
2017-10-30,6030.0,21596,228810.KS
2017-10-31,6045.0,170887,228810.KS
2017-11-01,6005.0,5368,228810.KS
2017-11-02,5910.0,4372,228810.KS
2017-11-03,5950.0,1000,228810.KS
2017-11-06,5950.0,0,228810.KS
2017-11-07,6120.0,592,228810.KS
2017-11-08,6160.0,12528,228810.KS
2017-11-09,6075.0,7183,228810.KS
2017-11-10,6220.0,19578,228810.KS
2017-11-13,6580.0,16577,228810.KS
2017-11-14,6575.0,17010,228810.KS
2017-11-15,6715.0,12136,228810.KS
2017-11-16,6715.0,12377,228810.KS
2017-11-17,6615.0,16852,228810.KS
2017-11-20,6610.0,3720,228810.KS
2017-11-21,6560.0,4242,228810.KS
2017-11-22,6635.0,5543,228810.KS
2017-11-23,6850.0,31600,228810.KS
2017-11-24,6805.0,14076,228810.KS
2017-11-27,6785.0,13531,228810.KS
2017-11-28,6595.0,9597,228810.KS
2017-11-29,6635.0,6054,228810.KS
2017-11-30,6430.0,32126,228810.KS
2017-12-01,6585.0,22265,228810.KS
2017-12-04,6530.0,14239,228810.KS
2017-12-05,6650.0,8441,228810.KS
2017-12-06,6655.0,16631,228810.KS
2017-12-07,6535.0,1404,228810.KS
2017-12-08,6490.0,3506,228810.KS
2017-12-11,6760.0,5820,228810.KS
2017-12-12,6645.0,3831,228810.KS
2017-12-13,6730.0,529,228810.KS
2017-12-14,6655.0,2054,228810.KS
2017-12-15,6715.0,389,228810.KS
2017-12-18,6870.0,6494,228810.KS
2017-12-19,6770.0,2667,228810.KS
2017-12-21,6525.0,21722,228810.KS
2017-12-22,6645.0,1922,228810.KS
2017-12-26,6665.0,3143,228810.KS
2017-12-27,6695.0,9459,228810.KS
2017-12-28,6710.0,5232,228810.KS
2018-01-02,6755.0,3305,228810.KS
2018-01-03,6600.0,13123,228810.KS
2018-01-04,6475.0,10755,228810.KS
2018-01-05,6570.0,492,228810.KS
2018-01-08,6470.0,37335,228810.KS
2018-01-09,6460.0,723,228810.KS
2018-01-10,6590.0,4950,228810.KS
2018-01-11,6600.0,2131,228810.KS
2018-01-12,6505.0,7078,228810.KS
2018-01-15,6655.0,5138,228810.KS
2018-01-16,6750.0,9003,228810.KS
2018-01-17,7100.0,40774,228810.KS
2018-01-18,7110.0,70432,228810.KS
2018-01-19,7245.0,25827,228810.KS
2018-01-22,7365.0,54133,228810.KS
2018-01-23,7340.0,33552,228810.KS
2018-01-24,7320.0,145155,228810.KS
2018-01-25,7240.0,84216,228810.KS
2018-01-26,7440.0,35629,228810.KS
2018-01-29,7360.0,110264,228810.KS
2018-01-30,7215.0,34615,228810.KS
2018-01-31,7190.0,31682,228810.KS
2018-02-01,7315.0,64728,228810.KS
2018-02-02,7170.0,69932,228810.KS
2018-02-06,6880.0,74390,228810.KS
2018-02-07,6730.0,9701,228810.KS
2018-02-08,6910.0,62101,228810.KS
2018-02-09,6885.0,22201,228810.KS
2018-02-12,6845.0,51137,228810.KS
2018-02-13,6665.0,109954,228810.KS
2018-02-14,6790.0,72335,228810.KS
2018-02-19,7020.0,78782,228810.KS
2018-02-20,6910.0,77118,228810.KS
2018-02-21,6985.0,4014,228810.KS
2018-02-22,6940.0,6185,228810.KS
2018-02-23,7020.0,30651,228810.KS
2018-02-26,7040.0,6065,228810.KS
2018-02-27,7125.0,8421,228810.KS
2018-02-28,7040.0,53634,228810.KS
2018-03-06,7145.0,26016,228810.KS
2018-03-07,6985.0,5680,228810.KS
2018-03-08,7035.0,5336,228810.KS
2018-03-09,7205.0,4971,228810.KS
2018-03-12,7335.0,17864,228810.KS
2018-03-13,7420.0,23031,228810.KS
2018-03-14,7400.0,19068,228810.KS
2018-03-15,7535.0,12634,228810.KS
2018-03-16,7560.0,12420,228810.KS
2018-03-19,7600.0,32389,228810.KS
2018-03-20,7675.0,3536,228810.KS
2018-03-21,7575.0,14279,228810.KS
2018-03-22,7500.0,10044,228810.KS
2018-03-23,7305.0,17329,228810.KS
2018-03-26,7625.0,13091,228810.KS
2018-03-27,7715.0,39626,228810.KS
2018-03-28,7680.0,40988,228810.KS
2018-03-29,7835.0,10331,228810.KS
2018-03-30,7750.0,19313,228810.KS
2018-04-02,7885.0,22565,228810.KS
2018-04-03,7970.0,42187,228810.KS
2018-04-04,7695.0,16647,228810.KS
2018-04-05,7515.0,42701,228810.KS
2018-04-06,7500.0,23010,228810.KS
2018-04-09,7710.0,22991,228810.KS
2018-04-10,7800.0,9608,228810.KS
2018-04-11,7700.0,25807,228810.KS
2018-04-12,7480.0,56171,228810.KS
2018-04-13,7585.0,21945,228810.KS
2018-04-16,7670.0,34974,228810.KS
2018-04-17,7755.0,21623,228810.KS
2018-04-18,7665.0,16318,228810.KS
2018-04-19,7480.0,91396,228810.KS
2018-04-20,7485.0,5124,228810.KS
2018-04-23,7340.0,47143,228810.KS
2018-04-24,7340.0,23401,228810.KS
2018-04-25,7330.0,10923,228810.KS
2018-04-26,7420.0,208144,228810.KS
2018-04-27,7245.0,267716,228810.KS
2018-04-30,7090.0,94060,228810.KS
2018-05-02,7000.0,89301,228810.KS
2018-05-03,6985.0,105036,228810.KS
2018-05-04,6940.0,25325,228810.KS
2018-05-08,6755.0,12025,228810.KS
2018-05-09,6920.0,15734,228810.KS
2018-05-10,6845.0,6086,228810.KS
2018-05-11,7050.0,11702,228810.KS
2018-05-14,7040.0,15822,228810.KS
2018-05-15,7150.0,5650,228810.KS
2018-05-16,7165.0,6892,228810.KS
2018-05-17,7160.0,9651,228810.KS
2018-05-18,7190.0,2235,228810.KS
2018-05-21,7225.0,8449,228810.KS
2018-05-23,7200.0,9742,228810.KS
2018-05-24,7255.0,73539,228810.KS
2018-05-25,7185.0,3370,228810.KS
2018-05-28,7160.0,26566,228810.KS
2018-05-29,7350.0,58708,228810.KS
2018-05-30,7425.0,25183,228810.KS
2018-05-31,7515.0,40640,228810.KS
2018-06-01,7520.0,85052,228810.KS
2018-06-04,7430.0,226778,228810.KS
2018-06-05,7370.0,167635,228810.KS
2018-06-07,7335.0,162174,228810.KS
2018-06-08,7290.0,204207,228810.KS
2018-06-11,7285.0,16803,228810.KS
2018-06-12,7345.0,23913,228810.KS
2018-06-14,7205.0,2322,228810.KS
2018-06-15,7270.0,36061,228810.KS
2018-06-18,7115.0,17324,228810.KS
2018-06-19,7035.0,6042,228810.KS
2018-06-20,7335.0,121356,228810.KS
2018-06-21,7465.0,69686,228810.KS
2018-06-22,7535.0,11637,228810.KS
2018-06-25,7555.0,26704,228810.KS
2018-06-26,7560.0,4018,228810.KS
2018-06-27,7555.0,43779,228810.KS
2018-06-28,7510.0,7331,228810.KS
2018-06-29,7585.0,5609,228810.KS
2018-07-02,7270.0,9038,228810.KS
2018-07-03,7515.0,13062,228810.KS
2018-07-04,7520.0,6198,228810.KS
2018-07-05,7400.0,975,228810.KS
2018-07-06,7435.0,3449,228810.KS
2018-07-09,7525.0,6511,228810.KS
2018-07-10,7500.0,3179,228810.KS
2018-07-11,7440.0,621,228810.KS
2018-07-12,7690.0,15492,228810.KS
2018-07-13,7795.0,15324,228810.KS
2018-07-16,7740.0,5377,228810.KS
2018-07-17,7525.0,5660,228810.KS
2018-07-18,7435.0,23009,228810.KS
2018-07-19,7185.0,41133,228810.KS
2018-07-20,7160.0,41393,228810.KS
2018-07-23,6905.0,12391,228810.KS
2018-07-24,6995.0,20044,228810.KS
2018-07-25,6925.0,8771,228810.KS
2018-07-26,7130.0,9663,228810.KS
2018-07-27,7215.0,7798,228810.KS
2018-07-30,7010.0,5726,228810.KS
2018-07-31,6915.0,32186,228810.KS
2018-08-01,7085.0,22196,228810.KS
2018-08-02,7005.0,9721,228810.KS
2018-08-03,7100.0,10476,228810.KS
2018-08-06,6995.0,8229,228810.KS
2018-08-07,7000.0,7735,228810.KS
2018-08-08,7045.0,4257,228810.KS
2018-08-09,7150.0,3234,228810.KS
2018-08-10,7210.0,11001,228810.KS
2018-08-13,6925.0,12536,228810.KS
2018-08-14,7095.0,4794,228810.KS
2018-08-16,7200.0,8228,228810.KS
2018-08-17,7205.0,4941,228810.KS
2018-08-20,7200.0,1862,228810.KS
2018-08-21,7380.0,16043,228810.KS
2018-08-22,7415.0,2594,228810.KS
2018-08-23,7465.0,3526,228810.KS
2018-08-24,7645.0,108125,228810.KS
2018-08-27,7930.0,56399,228810.KS
2018-08-28,7710.0,20921,228810.KS
2018-08-29,7780.0,29333,228810.KS
2018-08-30,7795.0,32586,228810.KS
2018-08-31,7800.0,10238,228810.KS
2018-09-03,7770.0,24304,228810.KS
2018-09-04,7835.0,33566,228810.KS
2018-09-05,7665.0,12988,228810.KS
2018-09-06,7685.0,3198,228810.KS
2018-09-07,7740.0,8005,228810.KS
2018-09-10,7545.0,12419,228810.KS
2018-09-11,7630.0,24462,228810.KS
2018-09-12,7780.0,28255,228810.KS
2018-09-13,7885.0,51644,228810.KS
2018-09-14,7845.0,11001,228810.KS
2018-09-17,7775.0,32742,228810.KS
2018-09-18,7710.0,27581,228810.KS
2018-09-19,7775.0,33141,228810.KS
2018-09-20,7750.0,28191,228810.KS
2018-09-21,7785.0,2766,228810.KS
2018-09-27,7820.0,44038,228810.KS
2018-09-28,7865.0,11885,228810.KS
2018-10-01,8060.0,43843,228810.KS
2018-10-02,7810.0,55865,228810.KS
2018-10-04,7720.0,18998,228810.KS
2018-10-05,7560.0,36072,228810.KS
2018-10-08,7370.0,60501,228810.KS
2018-10-10,7290.0,19140,228810.KS
2018-10-11,6950.0,31563,228810.KS
2018-10-12,7160.0,22870,228810.KS
2018-10-15,7050.0,8907,228810.KS
2018-10-16,7240.0,57385,228810.KS
2018-10-17,7350.0,63517,228810.KS
2018-10-18,7250.0,13304,228810.KS
2018-10-19,7360.0,15394,228810.KS
2018-10-22,7475.0,4721,228810.KS
2018-10-23,7345.0,6860,228810.KS
2018-10-24,6790.0,118243,228810.KS
2018-10-25,6600.0,72472,228810.KS
2018-10-26,6315.0,17945,228810.KS
2018-10-29,6060.0,21013,228810.KS
2018-10-30,6225.0,29611,228810.KS
2018-10-31,6250.0,46030,228810.KS
2018-11-01,6345.0,38323,228810.KS
2018-11-02,6635.0,52812,228810.KS
2018-11-05,6565.0,7007,228810.KS
2018-11-06,6515.0,29154,228810.KS
2018-11-07,6285.0,14048,228810.KS
2018-11-08,6400.0,13174,228810.KS
2018-11-09,6445.0,10038,228810.KS
2018-11-12,6490.0,40302,228810.KS
2018-11-13,6490.0,52927,228810.KS
2018-11-14,6600.0,58799,228810.KS
2018-11-15,6875.0,50730,228810.KS
2018-11-16,6905.0,138282,228810.KS
2018-11-19,6950.0,36720,228810.KS
2018-11-20,6895.0,21692,228810.KS
2018-11-21,6880.0,30162,228810.KS
2018-11-22,6800.0,36620,228810.KS
2018-11-23,6695.0,4300,228810.KS
2018-11-26,6960.0,21294,228810.KS
2018-11-27,7050.0,46249,228810.KS
2018-11-28,7065.0,16745,228810.KS
2018-11-29,6980.0,15109,228810.KS
2018-11-30,6950.0,3418,228810.KS
2018-12-03,7040.0,122848,228810.KS
2018-12-04,7130.0,33749,228810.KS
2018-12-05,6910.0,68855,228810.KS
2018-12-06,6690.0,16589,228810.KS
2018-12-07,6750.0,48550,228810.KS
2018-12-10,6640.0,15467,228810.KS
2018-12-11,6740.0,26762,228810.KS
2018-12-12,6845.0,9162,228810.KS
2018-12-13,6830.0,5951,228810.KS
2018-12-14,6705.0,37502,228810.KS
2018-12-17,6575.0,117700,228810.KS
2018-12-18,6490.0,4015,228810.KS
2018-12-19,6705.0,1853,228810.KS
2018-12-20,6595.0,24288,228810.KS
2018-12-21,6600.0,1962,228810.KS
2018-12-24,6595.0,100188,228810.KS
2018-12-26,6565.0,11675,228810.KS
